Generation,Timeline,Parental,PARENT_ID,ID,Treatment,tags,number
S2,51,D,1099,2595,W,2595 _ W,2
S2,51,W,1099,2598,W,2598 _ W,2
S2,51,D,1100,2601,W,2601 _ W,2
S2,51,W,1100,2604,W,2604 _ W,2
S2,51,D,1101,2607,W,2607 _ W,2
S2,51,W,1101,2610,W,2610 _ W,2
S2,52,D,1102,2613,W,2613 _ W,2
S2,52,W,1102,2616,W,2616 _ W,2
S2,52,D,1103,2619,W,2619 _ W,2
S2,52,W,1103,2622,W,2622 _ W,2
S2,52,D,1104,2625,W,2625 _ W,2
S2,52,W,1104,2628,W,2628 _ W,2
S2,52,D,1105,2631,W,2631 _ W,2
S2,52,W,1105,2634,W,2634 _ W,2
S2,52,D,1106,2637,W,2637 _ W,2
S2,52,W,1106,2640,W,2640 _ W,2
S2,52,D,1107,2643,W,2643 _ W,2
S2,52,W,1107,2646,W,2646 _ W,2
S2,54,D,1108,2649,W,2649 _ W,2
S2,54,W,1108,2652,W,2652 _ W,2
S2,54,D,1109,2655,W,2655 _ W,2
S2,54,W,1109,2658,W,2658 _ W,2
S2,54,D,1110,2661,W,2661 _ W,2
S2,54,W,1110,2664,W,2664 _ W,2
S2,54,D,1111,2667,W,2667 _ W,2
S2,54,W,1111,2670,W,2670 _ W,2
S2,54,D,1112,2673,W,2673 _ W,2
S2,54,W,1112,2676,W,2676 _ W,2
S2,54,D,1113,2679,W,2679 _ W,2
S2,54,W,1113,2682,W,2682 _ W,2
S2,57,D,1114,2685,W,2685 _ W,2
S2,57,W,1114,2688,W,2688 _ W,2
S2,57,D,1115,2691,W,2691 _ W,2
S2,57,W,1115,2694,W,2694 _ W,2
S2,57,D,1116,2697,W,2697 _ W,2
S2,57,W,1116,2700,W,2700 _ W,2
S2,57,D,1117,2703,W,2703 _ W,2
S2,57,W,1117,2706,W,2706 _ W,2
S2,57,D,1118,2709,W,2709 _ W,2
S2,57,W,1118,2712,W,2712 _ W,2
S2,57,D,1119,2715,W,2715 _ W,2
S2,57,W,1119,2718,W,2718 _ W,2
S2,148,D,1120,2721,W,2721 _ W,2
S2,148,W,1120,2724,W,2724 _ W,2
S2,148,D,1121,2727,W,2727 _ W,2
S2,148,W,1121,2730,W,2730 _ W,2
S2,148,D,1122,2733,W,2733 _ W,2
S2,148,W,1122,2736,W,2736 _ W,2
S2,148,D,1123,2739,W,2739 _ W,2
S2,148,W,1123,2742,W,2742 _ W,2
S2,148,D,1124,2745,W,2745 _ W,2
S2,148,W,1124,2748,W,2748 _ W,2
S2,148,D,1125,2751,W,2751 _ W,2
S2,148,W,1125,2754,W,2754 _ W,2
S2,152,D,1126,2757,W,2757 _ W,2
S2,152,W,1126,2760,W,2760 _ W,2
S2,152,D,1127,2763,W,2763 _ W,2
S2,152,W,1127,2766,W,2766 _ W,2
S2,152,D,1128,2769,W,2769 _ W,2
S2,152,W,1128,2772,W,2772 _ W,2
S2,152,D,1129,2775,W,2775 _ W,2
S2,152,W,1129,2778,W,2778 _ W,2
S2,152,D,1130,2781,W,2781 _ W,2
S2,152,W,1130,2784,W,2784 _ W,2
S2,152,D,1131,2787,W,2787 _ W,2
S2,152,W,1131,2790,W,2790 _ W,2
S2,153,D,1132,2793,W,2793 _ W,2
S2,153,W,1132,2796,W,2796 _ W,2
S2,153,D,1133,2799,W,2799 _ W,2
S2,153,W,1133,2802,W,2802 _ W,2
S2,153,D,1134,2805,W,2805 _ W,2
S2,153,W,1134,2808,W,2808 _ W,2
S2,153,D,1135,2811,W,2811 _ W,2
S2,153,W,1135,2814,W,2814 _ W,2
S2,153,D,1136,2817,W,2817 _ W,2
S2,153,W,1136,2820,W,2820 _ W,2
S2,153,D,1137,2823,W,2823 _ W,2
S2,153,W,1137,2826,W,2826 _ W,2
S2,154,D,1138,2829,W,2829 _ W,2
S2,154,W,1138,2832,W,2832 _ W,2
S2,154,D,1139,2835,W,2835 _ W,2
S2,154,W,1139,2838,W,2838 _ W,2
S2,154,D,1140,2841,W,2841 _ W,2
S2,154,W,1140,2844,W,2844 _ W,2
S2,154,D,1141,2847,W,2847 _ W,2
S2,154,W,1141,2850,W,2850 _ W,2
S2,154,D,1142,2853,W,2853 _ W,2
S2,154,W,1142,2856,W,2856 _ W,2
S2,154,D,1143,2859,W,2859 _ W,2
S2,154,W,1143,2862,W,2862 _ W,2
S2,155,D,1144,2865,W,2865 _ W,2
S2,155,W,1144,2868,W,2868 _ W,2
S2,155,D,1145,2871,W,2871 _ W,2
S2,155,W,1145,2874,W,2874 _ W,2
S2,155,D,1146,2877,W,2877 _ W,2
S2,155,W,1146,2880,W,2880 _ W,2
S2,155,D,1147,2883,W,2883 _ W,2
S2,155,W,1147,2886,W,2886 _ W,2
S2,155,D,1148,2889,W,2889 _ W,2
S2,155,W,1148,2892,W,2892 _ W,2
S2,155,D,1149,2895,W,2895 _ W,2
S2,155,W,1149,2898,W,2898 _ W,2
S2,164,D,1150,2901,W,2901 _ W,2
S2,164,W,1150,2904,W,2904 _ W,2
S2,164,D,1151,2907,W,2907 _ W,2
S2,164,W,1151,2910,W,2910 _ W,2
S2,164,D,1152,2913,W,2913 _ W,2
S2,164,W,1152,2916,W,2916 _ W,2
S2,164,D,1153,2919,W,2919 _ W,2
S2,164,W,1153,2922,W,2922 _ W,2
S2,164,D,1154,2925,W,2925 _ W,2
S2,164,W,1154,2928,W,2928 _ W,2
S2,164,D,1155,2931,W,2931 _ W,2
S2,164,W,1155,2934,W,2934 _ W,2
S2,166,D,1156,2937,W,2937 _ W,2
S2,166,W,1156,2940,W,2940 _ W,2
S2,166,D,1157,2943,W,2943 _ W,2
S2,166,W,1157,2946,W,2946 _ W,2
S2,166,D,1158,2949,W,2949 _ W,2
S2,166,W,1158,2952,W,2952 _ W,2
S2,166,D,1159,2955,W,2955 _ W,2
S2,166,W,1159,2958,W,2958 _ W,2
S2,166,D,1160,2961,W,2961 _ W,2
S2,166,W,1160,2964,W,2964 _ W,2
S2,166,D,1161,2967,W,2967 _ W,2
S2,166,W,1161,2970,W,2970 _ W,2
S2,167,D,1162,2973,W,2973 _ W,2
S2,167,W,1162,2976,W,2976 _ W,2
S2,167,D,1163,2979,W,2979 _ W,2
S2,167,W,1163,2982,W,2982 _ W,2
S2,167,D,1164,2985,W,2985 _ W,2
S2,167,W,1164,2988,W,2988 _ W,2
S2,167,D,1165,2991,W,2991 _ W,2
S2,167,W,1165,2994,W,2994 _ W,2
S2,167,D,1166,2997,W,2997 _ W,2
S2,167,W,1166,3000,W,3000 _ W,2
S2,167,D,1167,3003,W,3003 _ W,2
S2,167,W,1167,3006,W,3006 _ W,2
S2,170,D,1168,3009,W,3009 _ W,2
S2,170,W,1168,3012,W,3012 _ W,2
S2,170,D,1169,3015,W,3015 _ W,2
S2,170,W,1169,3018,W,3018 _ W,2
S2,170,D,1170,3021,W,3021 _ W,2
S2,170,W,1170,3024,W,3024 _ W,2
S2,170,D,1171,3027,W,3027 _ W,2
S2,170,W,1171,3030,W,3030 _ W,2
S2,170,D,1172,3033,W,3033 _ W,2
S2,170,W,1172,3036,W,3036 _ W,2
S2,170,D,1173,3039,W,3039 _ W,2
S2,170,W,1173,3042,W,3042 _ W,2
S2,172,D,1174,3045,W,3045 _ W,2
S2,172,W,1174,3048,W,3048 _ W,2
S2,172,D,1175,3051,W,3051 _ W,2
S2,172,W,1175,3054,W,3054 _ W,2
S2,172,D,1176,3057,W,3057 _ W,2
S2,172,W,1176,3060,W,3060 _ W,2
S2,172,D,1177,3063,W,3063 _ W,2
S2,172,W,1177,3066,W,3066 _ W,2
S2,172,D,1178,3069,W,3069 _ W,2
S2,172,W,1178,3072,W,3072 _ W,2
S2,172,D,1179,3075,W,3075 _ W,2
S2,172,W,1179,3078,W,3078 _ W,2
S2,342,D,1180,3081,W,3081 _ W,2
S2,342,W,1180,3084,W,3084 _ W,2
S2,342,D,1181,3087,W,3087 _ W,2
S2,342,W,1181,3090,W,3090 _ W,2
S2,342,D,1182,3093,W,3093 _ W,2
S2,342,W,1182,3096,W,3096 _ W,2
S2,342,D,1183,3099,W,3099 _ W,2
S2,342,W,1183,3102,W,3102 _ W,2
S2,342,D,1184,3105,W,3105 _ W,2
S2,342,W,1184,3108,W,3108 _ W,2
S2,342,D,1185,3111,W,3111 _ W,2
S2,342,W,1185,3114,W,3114 _ W,2
S2,343,D,1186,3117,W,3117 _ W,2
S2,343,W,1186,3120,W,3120 _ W,2
S2,343,D,1187,3123,W,3123 _ W,2
S2,343,W,1187,3126,W,3126 _ W,2
S2,343,D,1188,3129,W,3129 _ W,2
S2,343,W,1188,3132,W,3132 _ W,2
S2,343,D,1189,3135,W,3135 _ W,2
S2,343,W,1189,3138,W,3138 _ W,2
S2,343,D,1190,3141,W,3141 _ W,2
S2,343,W,1190,3144,W,3144 _ W,2
S2,343,D,1191,3147,W,3147 _ W,2
S2,343,W,1191,3150,W,3150 _ W,2
S2,344,D,1192,3153,W,3153 _ W,2
S2,344,W,1192,3156,W,3156 _ W,2
S2,344,D,1193,3159,W,3159 _ W,2
S2,344,W,1193,3162,W,3162 _ W,2
S2,344,D,1194,3165,W,3165 _ W,2
S2,344,W,1194,3168,W,3168 _ W,2
S2,344,D,1195,3171,W,3171 _ W,2
S2,344,W,1195,3174,W,3174 _ W,2
S2,344,D,1196,3177,W,3177 _ W,2
S2,344,W,1196,3180,W,3180 _ W,2
S2,344,D,1197,3183,W,3183 _ W,2
S2,344,W,1197,3186,W,3186 _ W,2
S2,345,D,1198,3189,W,3189 _ W,2
S2,345,W,1198,3192,W,3192 _ W,2
S2,345,D,1199,3195,W,3195 _ W,2
S2,345,W,1199,3198,W,3198 _ W,2
S2,345,D,1200,3201,W,3201 _ W,2
S2,345,W,1200,3204,W,3204 _ W,2
S2,345,D,1201,3207,W,3207 _ W,2
S2,345,W,1201,3210,W,3210 _ W,2
S2,345,D,1202,3213,W,3213 _ W,2
S2,345,W,1202,3216,W,3216 _ W,2
S2,345,D,1203,3219,W,3219 _ W,2
S2,345,W,1203,3222,W,3222 _ W,2
S2,349,D,1204,3225,W,3225 _ W,2
S2,349,W,1204,3228,W,3228 _ W,2
S2,349,D,1205,3231,W,3231 _ W,2
S2,349,W,1205,3234,W,3234 _ W,2
S2,349,D,1206,3237,W,3237 _ W,2
S2,349,W,1206,3240,W,3240 _ W,2
S2,349,D,1207,3243,W,3243 _ W,2
S2,349,W,1207,3246,W,3246 _ W,2
S2,349,D,1208,3249,W,3249 _ W,2
S2,349,W,1208,3252,W,3252 _ W,2
S2,349,D,1209,3255,W,3255 _ W,2
S2,349,W,1209,3258,W,3258 _ W,2
S2,371,D,1210,3261,W,3261 _ W,2
S2,371,W,1210,3264,W,3264 _ W,2
S2,371,D,1211,3267,W,3267 _ W,2
S2,371,W,1211,3270,W,3270 _ W,2
S2,371,D,1212,3273,W,3273 _ W,2
S2,371,W,1212,3276,W,3276 _ W,2
S2,371,D,1213,3279,W,3279 _ W,2
S2,371,W,1213,3282,W,3282 _ W,2
S2,371,D,1214,3285,W,3285 _ W,2
S2,371,W,1214,3288,W,3288 _ W,2
S2,371,D,1215,3291,W,3291 _ W,2
S2,371,W,1215,3294,W,3294 _ W,2
S2,372,D,1216,3297,W,3297 _ W,2
S2,372,W,1216,3300,W,3300 _ W,2
S2,372,D,1217,3303,W,3303 _ W,2
S2,372,W,1217,3306,W,3306 _ W,2
S2,372,D,1218,3309,W,3309 _ W,2
S2,372,W,1218,3312,W,3312 _ W,2
S2,372,D,1219,3315,W,3315 _ W,2
S2,372,W,1219,3318,W,3318 _ W,2
S2,372,D,1220,3321,W,3321 _ W,2
S2,372,W,1220,3324,W,3324 _ W,2
S2,372,D,1221,3327,W,3327 _ W,2
S2,372,W,1221,3330,W,3330 _ W,2
S2,373,D,1222,3333,W,3333 _ W,2
S2,373,W,1222,3336,W,3336 _ W,2
S2,373,D,1223,3339,W,3339 _ W,2
S2,373,W,1223,3342,W,3342 _ W,2
S2,373,D,1224,3345,W,3345 _ W,2
S2,373,W,1224,3348,W,3348 _ W,2
S2,373,D,1225,3351,W,3351 _ W,2
S2,373,W,1225,3354,W,3354 _ W,2
S2,373,D,1226,3357,W,3357 _ W,2
S2,373,W,1226,3360,W,3360 _ W,2
S2,373,D,1227,3363,W,3363 _ W,2
S2,373,W,1227,3366,W,3366 _ W,2
S2,374,D,1228,3369,W,3369 _ W,2
S2,374,W,1228,3372,W,3372 _ W,2
S2,374,D,1229,3375,W,3375 _ W,2
S2,374,W,1229,3378,W,3378 _ W,2
S2,374,D,1230,3381,W,3381 _ W,2
S2,374,W,1230,3384,W,3384 _ W,2
S2,374,D,1231,3387,W,3387 _ W,2
S2,374,W,1231,3390,W,3390 _ W,2
S2,374,D,1232,3393,W,3393 _ W,2
S2,374,W,1232,3396,W,3396 _ W,2
S2,374,D,1233,3399,W,3399 _ W,2
S2,374,W,1233,3402,W,3402 _ W,2
S2,375,D,1234,3405,W,3405 _ W,2
S2,375,W,1234,3408,W,3408 _ W,2
S2,375,D,1235,3411,W,3411 _ W,2
S2,375,W,1235,3414,W,3414 _ W,2
S2,375,D,1236,3417,W,3417 _ W,2
S2,375,W,1236,3420,W,3420 _ W,2
S2,375,D,1237,3423,W,3423 _ W,2
S2,375,W,1237,3426,W,3426 _ W,2
S2,375,D,1238,3429,W,3429 _ W,2
S2,375,W,1238,3432,W,3432 _ W,2
S2,375,D,1239,3435,W,3435 _ W,2
S2,375,W,1239,3438,W,3438 _ W,2
S2,1,D,1000,2001,D,2001 _ D,2
S2,1,W,1000,2004,D,2004 _ D,2
S2,1,D,1001,2007,D,2007 _ D,2
S2,1,W,1001,2010,D,2010 _ D,2
S2,1,D,1002,2013,D,2013 _ D,2
S2,1,W,1002,2016,D,2016 _ D,2
S2,1,D,1003,2019,D,2019 _ D,2
S2,1,W,1003,2022,D,2022 _ D,2
S2,1,D,1004,2025,D,2025 _ D,2
S2,1,W,1004,2028,D,2028 _ D,2
S2,1,D,1005,2031,D,2031 _ D,2
S2,1,W,1005,2034,D,2034 _ D,2
S2,3,D,1006,2037,D,2037 _ D,2
S2,3,W,1006,2040,D,2040 _ D,2
S2,3,D,1007,2043,D,2043 _ D,2
S2,3,W,1007,2046,D,2046 _ D,2
S2,3,D,1008,2049,D,2049 _ D,2
S2,3,W,1008,2052,D,2052 _ D,2
S2,3,D,1009,2055,D,2055 _ D,2
S2,3,W,1009,2058,D,2058 _ D,2
S2,3,D,1010,2061,D,2061 _ D,2
S2,3,W,1010,2064,D,2064 _ D,2
S2,3,D,1011,2067,D,2067 _ D,2
S2,3,W,1011,2070,D,2070 _ D,2
S2,4,D,1012,2073,D,2073 _ D,2
S2,4,W,1012,2076,D,2076 _ D,2
S2,4,D,1013,2079,D,2079 _ D,2
S2,4,W,1013,2082,D,2082 _ D,2
S2,4,D,1014,2085,D,2085 _ D,2
S2,4,W,1014,2088,D,2088 _ D,2
S2,4,D,1015,2091,D,2091 _ D,2
S2,4,W,1015,2094,D,2094 _ D,2
S2,4,D,1016,2097,D,2097 _ D,2
S2,4,W,1016,2100,D,2100 _ D,2
S2,4,D,1017,2103,D,2103 _ D,2
S2,4,W,1017,2106,D,2106 _ D,2
S2,6,D,1018,2109,D,2109 _ D,2
S2,6,W,1018,2112,D,2112 _ D,2
S2,6,D,1019,2115,D,2115 _ D,2
S2,6,W,1019,2118,D,2118 _ D,2
S2,6,D,1020,2121,D,2121 _ D,2
S2,6,W,1020,2124,D,2124 _ D,2
S2,6,D,1021,2127,D,2127 _ D,2
S2,6,W,1021,2130,D,2130 _ D,2
S2,6,D,1022,2133,D,2133 _ D,2
S2,6,W,1022,2136,D,2136 _ D,2
S2,6,D,1023,2139,D,2139 _ D,2
S2,6,W,1023,2142,D,2142 _ D,2
S2,7,D,1024,2145,D,2145 _ D,2
S2,7,W,1024,2148,D,2148 _ D,2
S2,7,D,1025,2151,D,2151 _ D,2
S2,7,W,1025,2154,D,2154 _ D,2
S2,7,D,1026,2157,D,2157 _ D,2
S2,7,W,1026,2160,D,2160 _ D,2
S2,7,D,1027,2163,D,2163 _ D,2
S2,7,W,1027,2166,D,2166 _ D,2
S2,7,D,1028,2169,D,2169 _ D,2
S2,7,W,1028,2172,D,2172 _ D,2
S2,7,D,1029,2175,D,2175 _ D,2
S2,7,W,1029,2178,D,2178 _ D,2
S2,28,D,1030,2181,D,2181 _ D,2
S2,28,W,1030,2184,D,2184 _ D,2
S2,28,D,1031,2187,D,2187 _ D,2
S2,28,W,1031,2190,D,2190 _ D,2
S2,28,D,1032,2193,D,2193 _ D,2
S2,28,W,1032,2196,D,2196 _ D,2
S2,28,D,1033,2199,D,2199 _ D,2
S2,28,W,1033,2202,D,2202 _ D,2
S2,28,D,1034,2205,D,2205 _ D,2
S2,28,W,1034,2208,D,2208 _ D,2
S2,28,D,1035,2211,D,2211 _ D,2
S2,28,W,1035,2214,D,2214 _ D,2
S2,29,D,1036,2217,D,2217 _ D,2
S2,29,W,1036,2220,D,2220 _ D,2
S2,29,D,1037,2223,D,2223 _ D,2
S2,29,W,1037,2226,D,2226 _ D,2
S2,29,D,1038,2229,D,2229 _ D,2
S2,29,W,1038,2232,D,2232 _ D,2
S2,29,D,1039,2235,D,2235 _ D,2
S2,29,W,1039,2238,D,2238 _ D,2
S2,29,D,1040,2241,D,2241 _ D,2
S2,29,W,1040,2244,D,2244 _ D,2
S2,29,D,1041,2247,D,2247 _ D,2
S2,29,W,1041,2250,D,2250 _ D,2
S2,32,D,1042,2253,D,2253 _ D,2
S2,32,W,1042,2256,D,2256 _ D,2
S2,32,D,1043,2259,D,2259 _ D,2
S2,32,W,1043,2262,D,2262 _ D,2
S2,32,D,1044,2265,D,2265 _ D,2
S2,32,W,1044,2268,D,2268 _ D,2
S2,32,D,1045,2271,D,2271 _ D,2
S2,32,W,1045,2274,D,2274 _ D,2
S2,32,D,1046,2277,D,2277 _ D,2
S2,32,W,1046,2280,D,2280 _ D,2
S2,32,D,1047,2283,D,2283 _ D,2
S2,32,W,1047,2286,D,2286 _ D,2
S2,35,D,1048,2289,D,2289 _ D,2
S2,35,W,1048,2292,D,2292 _ D,2
S2,35,D,1049,2295,D,2295 _ D,2
S2,35,W,1049,2298,D,2298 _ D,2
S2,35,D,1050,2301,D,2301 _ D,2
S2,35,W,1050,2304,D,2304 _ D,2
S2,35,D,1051,2307,D,2307 _ D,2
S2,35,W,1051,2310,D,2310 _ D,2
S2,35,D,1052,2313,D,2313 _ D,2
S2,35,W,1052,2316,D,2316 _ D,2
S2,35,D,1053,2319,D,2319 _ D,2
S2,35,W,1053,2322,D,2322 _ D,2
S2,37,D,1054,2325,D,2325 _ D,2
S2,37,W,1054,2328,D,2328 _ D,2
S2,37,D,1055,2331,D,2331 _ D,2
S2,37,W,1055,2334,D,2334 _ D,2
S2,37,D,1056,2337,D,2337 _ D,2
S2,37,W,1056,2340,D,2340 _ D,2
S2,37,D,1057,2343,D,2343 _ D,2
S2,37,W,1057,2346,D,2346 _ D,2
S2,37,D,1058,2349,D,2349 _ D,2
S2,37,W,1058,2352,D,2352 _ D,2
S2,37,D,1059,2355,D,2355 _ D,2
S2,37,W,1059,2358,D,2358 _ D,2
S2,38,D,1060,2361,D,2361 _ D,2
S2,38,W,1060,2364,D,2364 _ D,2
S2,38,D,1061,2367,D,2367 _ D,2
S2,38,W,1061,2370,D,2370 _ D,2
S2,38,D,1062,2373,D,2373 _ D,2
S2,38,W,1062,2376,D,2376 _ D,2
S2,38,D,1063,2379,D,2379 _ D,2
S2,38,W,1063,2382,D,2382 _ D,2
S2,38,D,1064,2385,D,2385 _ D,2
S2,38,W,1064,2388,D,2388 _ D,2
S2,38,D,1065,2391,D,2391 _ D,2
S2,38,W,1065,2394,D,2394 _ D,2
S2,39A,D,1066,2397,D,2397 _ D,2
S2,39A,W,1066,2400,D,2400 _ D,2
S2,39A,D,1067,2403,D,2403 _ D,2
S2,39A,W,1067,2406,D,2406 _ D,2
S2,39A,D,1068,2409,D,2409 _ D,2
S2,39A,W,1068,2412,D,2412 _ D,2
S2,39A,D,1069,2415,D,2415 _ D,2
S2,39A,W,1069,2418,D,2418 _ D,2
S2,39A,D,1070,2421,D,2421 _ D,2
S2,39A,W,1070,2424,D,2424 _ D,2
S2,39A,D,1071,2427,D,2427 _ D,2
S2,39A,W,1071,2430,D,2430 _ D,2
S2,39B,D,1072,2433,D,2433 _ D,2
S2,39B,W,1072,2436,D,2436 _ D,2
S2,39B,D,1073,2439,D,2439 _ D,2
S2,39B,W,1073,2442,D,2442 _ D,2
S2,39B,D,1074,2445,D,2445 _ D,2
S2,39B,W,1074,2448,D,2448 _ D,2
S2,39B,D,1075,2451,D,2451 _ D,2
S2,39B,W,1075,2454,D,2454 _ D,2
S2,39B,D,1076,2457,D,2457 _ D,2
S2,39B,W,1076,2460,D,2460 _ D,2
S2,39B,D,1077,2463,D,2463 _ D,2
S2,39B,W,1077,2466,D,2466 _ D,2
S2,40,D,1078,2469,D,2469 _ D,2
S2,40,W,1078,2472,D,2472 _ D,2
S2,40,D,1079,2475,D,2475 _ D,2
S2,40,W,1079,2478,D,2478 _ D,2
S2,40,D,1080,2481,D,2481 _ D,2
S2,40,W,1080,2484,D,2484 _ D,2
S2,40,D,1081,2487,D,2487 _ D,2
S2,40,W,1081,2490,D,2490 _ D,2
S2,40,D,1082,2493,D,2493 _ D,2
S2,40,W,1082,2496,D,2496 _ D,2
S2,40,D,1083,2499,D,2499 _ D,2
S2,40,W,1083,2502,D,2502 _ D,2
S2,41,D,1084,2505,D,2505 _ D,2
S2,41,W,1084,2508,D,2508 _ D,2
S2,41,D,1085,2511,D,2511 _ D,2
S2,41,W,1085,2514,D,2514 _ D,2
S2,41,D,1086,2517,D,2517 _ D,2
S2,41,W,1086,2520,D,2520 _ D,2
S2,41,D,1087,2523,D,2523 _ D,2
S2,41,W,1087,2526,D,2526 _ D,2
S2,41,D,1088,2529,D,2529 _ D,2
S2,41,W,1088,2532,D,2532 _ D,2
S2,41,D,1089,2535,D,2535 _ D,2
S2,41,W,1089,2538,D,2538 _ D,2
S2,49,D,1090,2541,D,2541 _ D,2
S2,49,W,1090,2544,D,2544 _ D,2
S2,49,D,1091,2547,D,2547 _ D,2
S2,49,W,1091,2550,D,2550 _ D,2
S2,49,D,1092,2553,D,2553 _ D,2
S2,49,W,1092,2556,D,2556 _ D,2
S2,49,D,1093,2559,D,2559 _ D,2
S2,49,W,1093,2562,D,2562 _ D,2
S2,49,D,1094,2565,D,2565 _ D,2
S2,49,W,1094,2568,D,2568 _ D,2
S2,49,D,1095,2571,D,2571 _ D,2
S2,49,W,1095,2574,D,2574 _ D,2
S2,51,D,1096,2577,D,2577 _ D,2
S2,51,W,1096,2580,D,2580 _ D,2
S2,51,D,1097,2583,D,2583 _ D,2
S2,51,W,1097,2586,D,2586 _ D,2
S2,51,D,1098,2589,D,2589 _ D,2
S2,51,W,1098,2592,D,2592 _ D,2
S2,51,D,1099,2595,D,2595 _ D,2
S2,51,W,1099,2598,D,2598 _ D,2
S2,51,D,1100,2601,D,2601 _ D,2
S2,51,W,1100,2604,D,2604 _ D,2
S2,51,D,1101,2607,D,2607 _ D,2
S2,51,W,1101,2610,D,2610 _ D,2
S2,52,D,1102,2613,D,2613 _ D,2
S2,52,W,1102,2616,D,2616 _ D,2
S2,52,D,1103,2619,D,2619 _ D,2
S2,52,W,1103,2622,D,2622 _ D,2
S2,52,D,1104,2625,D,2625 _ D,2
S2,52,W,1104,2628,D,2628 _ D,2
S2,52,D,1105,2631,D,2631 _ D,2
S2,52,W,1105,2634,D,2634 _ D,2
S2,52,D,1106,2637,D,2637 _ D,2
S2,52,W,1106,2640,D,2640 _ D,2
S2,52,D,1107,2643,D,2643 _ D,2
S2,52,W,1107,2646,D,2646 _ D,2
S2,54,D,1108,2649,D,2649 _ D,2
S2,54,W,1108,2652,D,2652 _ D,2
S2,54,D,1109,2655,D,2655 _ D,2
S2,54,W,1109,2658,D,2658 _ D,2
S2,54,D,1110,2661,D,2661 _ D,2
S2,54,W,1110,2664,D,2664 _ D,2
S2,54,D,1111,2667,D,2667 _ D,2
S2,54,W,1111,2670,D,2670 _ D,2
S2,54,D,1112,2673,D,2673 _ D,2
S2,54,W,1112,2676,D,2676 _ D,2
S2,54,D,1113,2679,D,2679 _ D,2
S2,54,W,1113,2682,D,2682 _ D,2
S2,57,D,1114,2685,D,2685 _ D,2
S2,57,W,1114,2688,D,2688 _ D,2
S2,57,D,1115,2691,D,2691 _ D,2
S2,57,W,1115,2694,D,2694 _ D,2
S2,57,D,1116,2697,D,2697 _ D,2
S2,57,W,1116,2700,D,2700 _ D,2
S2,57,D,1117,2703,D,2703 _ D,2
S2,57,W,1117,2706,D,2706 _ D,2
S2,57,D,1118,2709,D,2709 _ D,2
S2,57,W,1118,2712,D,2712 _ D,2
S2,57,D,1119,2715,D,2715 _ D,2
S2,57,W,1119,2718,D,2718 _ D,2
S2,148,D,1120,2721,D,2721 _ D,2
S2,148,W,1120,2724,D,2724 _ D,2
S2,148,D,1121,2727,D,2727 _ D,2
S2,148,W,1121,2730,D,2730 _ D,2
S2,148,D,1122,2733,D,2733 _ D,2
S2,148,W,1122,2736,D,2736 _ D,2
S2,148,D,1123,2739,D,2739 _ D,2
S2,148,W,1123,2742,D,2742 _ D,2
S2,148,D,1124,2745,D,2745 _ D,2
S2,148,W,1124,2748,D,2748 _ D,2
S2,148,D,1125,2751,D,2751 _ D,2
S2,148,W,1125,2754,D,2754 _ D,2
S2,152,D,1126,2757,D,2757 _ D,2
S2,152,W,1126,2760,D,2760 _ D,2
S2,152,D,1127,2763,D,2763 _ D,2
S2,152,W,1127,2766,D,2766 _ D,2
S2,152,D,1128,2769,D,2769 _ D,2
S2,152,W,1128,2772,D,2772 _ D,2
S2,152,D,1129,2775,D,2775 _ D,2
S2,152,W,1129,2778,D,2778 _ D,2
S2,152,D,1130,2781,D,2781 _ D,2
S2,152,W,1130,2784,D,2784 _ D,2
S2,152,D,1131,2787,D,2787 _ D,2
S2,152,W,1131,2790,D,2790 _ D,2
S2,153,D,1132,2793,D,2793 _ D,2
S2,153,W,1132,2796,D,2796 _ D,2
S2,153,D,1133,2799,D,2799 _ D,2
S2,153,W,1133,2802,D,2802 _ D,2
S2,153,D,1134,2805,D,2805 _ D,2
S2,153,W,1134,2808,D,2808 _ D,2
S2,153,D,1135,2811,D,2811 _ D,2
S2,153,W,1135,2814,D,2814 _ D,2
S2,153,D,1136,2817,D,2817 _ D,2
S2,153,W,1136,2820,D,2820 _ D,2
S2,153,D,1137,2823,D,2823 _ D,2
S2,153,W,1137,2826,D,2826 _ D,2
S2,154,D,1138,2829,D,2829 _ D,2
S2,154,W,1138,2832,D,2832 _ D,2
S2,154,D,1139,2835,D,2835 _ D,2
S2,154,W,1139,2838,D,2838 _ D,2
S2,154,D,1140,2841,D,2841 _ D,2
S2,154,W,1140,2844,D,2844 _ D,2
S2,154,D,1141,2847,D,2847 _ D,2
S2,154,W,1141,2850,D,2850 _ D,2
S2,154,D,1142,2853,D,2853 _ D,2
S2,154,W,1142,2856,D,2856 _ D,2
S2,154,D,1143,2859,D,2859 _ D,2
S2,154,W,1143,2862,D,2862 _ D,2
S2,155,D,1144,2865,D,2865 _ D,2
S2,155,W,1144,2868,D,2868 _ D,2
S2,155,D,1145,2871,D,2871 _ D,2
S2,155,W,1145,2874,D,2874 _ D,2
S2,155,D,1146,2877,D,2877 _ D,2
S2,155,W,1146,2880,D,2880 _ D,2
S2,155,D,1147,2883,D,2883 _ D,2
S2,155,W,1147,2886,D,2886 _ D,2
S2,155,D,1148,2889,D,2889 _ D,2
S2,155,W,1148,2892,D,2892 _ D,2
