"","ID","Treatment","Tray","Placement","Flowering_date","avg_germ","FT","Sow_date","FD","days_to_germ","Rep","S0_ID","Name","Site","Year","Generation","Region","PrePeak","S1_ID","S0_trt","S1_trt","TRTHIS"
"164",2301,"Wet",13,4,"27-Jan","03-Nov","85","29-Oct","90","5","2","35","Sweetwater","S02",2014,"S0","South","Peak",1050,"W","D","WD"
"165",2303,"Dry",4,6,"Nov-1","Aug-22","71","Aug-15","78","7.333333333","1","35","Sweetwater","S02",2014,"S0","South","Peak",1050,"W","W","WW"
"166",2303,"Wet",4,6,"Nov-1","Aug-22","71","Aug-15","78","7.333333333","1","35","Sweetwater","S02",2014,"S0","South","Peak",1050,"W","W","WW"
"167",2304,"Wet",14,16,"20-Jan","04-Nov","77","29-Oct","83","6","2","35","Sweetwater","S02",2014,"S0","South","Peak",1050,"W","W","WW"
"168",2304,"Dry",14,16,"17-Jan","04-Nov","74","29-Oct","80","6","2","35","Sweetwater","S02",2014,"S0","South","Peak",1050,"W","W","WW"
"169",2306,"Dry",17,7,"Nov-2","Aug-23","71","Aug-15","79","8.666666667","1","35","Sweetwater","S02",2014,"S0","South","Peak",1051,"D","D","DD"
"170",2306,"Wet",17,7,"Nov-1","Aug-23","70","Aug-15","78","8.666666667","1","35","Sweetwater","S02",2014,"S0","South","Peak",1051,"D","D","DD"
"171",2307,"Wet",18,1,"21-Jan","05-Nov","77","29-Oct","84","7","2","35","Sweetwater","S02",2014,"S0","South","Peak",1051,"D","D","DD"
"172",2307,"Dry",18,1,"20-Jan","05-Nov","76","29-Oct","83","7","2","35","Sweetwater","S02",2014,"S0","South","Peak",1051,"D","D","DD"
"173",2309,"Wet",4,7,"Nov-4","Aug-24","72","Aug-15","81","9.666666667","1","35","Sweetwater","S02",2014,"S0","South","Peak",1051,"D","W","DW"
"174",2309,"Dry",4,7,"Oct-30","Aug-24","67","Aug-15","76","9.666666667","1","35","Sweetwater","S02",2014,"S0","South","Peak",1051,"D","W","DW"
"175",2310,"Dry",23,17,"15-Jan","05-Nov","71","29-Oct","78","7.666666667","2","35","Sweetwater","S02",2014,"S0","South","Peak",1051,"D","W","DW"
"176",2310,"Wet",23,17,"21-Jan","05-Nov","77","29-Oct","84","7.666666667","2","35","Sweetwater","S02",2014,"S0","South","Peak",1051,"D","W","DW"
"177",2312,"Wet",14,5,"Nov-7","Aug-24","75","Aug-15","84","9.333333333","1","35","Sweetwater","S02",2014,"S0","South","Peak",1052,"D","D","DD"
"178",2312,"Dry",14,5,"Nov-3","Aug-24","71","Aug-15","80","9.333333333","1","35","Sweetwater","S02",2014,"S0","South","Peak",1052,"D","D","DD"
"179",2313,"Wet",9,7,"23-Jan","05-Nov","79","29-Oct","86","7","2","35","Sweetwater","S02",2014,"S0","South","Peak",1052,"D","D","DD"
"180",2313,"Dry",9,7,"20-Jan","05-Nov","76","29-Oct","83","7","2","35","Sweetwater","S02",2014,"S0","South","Peak",1052,"D","D","DD"
"181",2315,"Wet",24,11,"Nov-3","Aug-23","72","Aug-15","80","8","1","35","Sweetwater","S02",2014,"S0","South","Peak",1052,"D","W","DW"
"182",2315,"Dry",24,11,"Oct-30","Aug-23","68","Aug-15","76","8","1","35","Sweetwater","S02",2014,"S0","South","Peak",1052,"D","W","DW"
"183",2316,"Wet",9,1,"26-Jan","04-Nov","83","29-Oct","89","6.333333333","2","35","Sweetwater","S02",2014,"S0","South","Peak",1052,"D","W","DW"
"184",2316,"Dry",9,1,"14-Jan","04-Nov","71","29-Oct","77","6.333333333","2","35","Sweetwater","S02",2014,"S0","South","Peak",1052,"D","W","DW"
"185",2318,"Dry",21,12,"Oct-28","Aug-23","66","Aug-15","74","8.666666667","1","35","Sweetwater","S02",2014,"S0","South","Peak",1053,"D","D","DD"
"186",2318,"Wet",21,12,"Nov-7","Aug-23","76","Aug-15","84","8.666666667","1","35","Sweetwater","S02",2014,"S0","South","Peak",1053,"D","D","DD"
"187",2319,"Dry",15,18,"13-Jan","04-Nov","70","29-Oct","76","6","2","35","Sweetwater","S02",2014,"S0","South","Peak",1053,"D","D","DD"
"188",2319,"Wet",15,18,"20-Jan","04-Nov","77","29-Oct","83","6","2","35","Sweetwater","S02",2014,"S0","South","Peak",1053,"D","D","DD"
"189",2321,"Dry",22,4,"Oct-30","Aug-24","67","Aug-15","76","9.666666667","1","35","Sweetwater","S02",2014,"S0","South","Peak",1053,"D","W","DW"
"190",2321,"Wet",22,4,"Nov-5","Aug-24","73","Aug-15","82","9.666666667","1","35","Sweetwater","S02",2014,"S0","South","Peak",1053,"D","W","DW"
"191",2322,"Dry",4,14,"12-Jan","05-Nov","68","29-Oct","75","7","2","35","Sweetwater","S02",2014,"S0","South","Peak",1053,"D","W","DW"
"192",2322,"Wet",4,14,"19-Jan","05-Nov","75","29-Oct","82","7","2","35","Sweetwater","S02",2014,"S0","South","Peak",1053,"D","W","DW"
"193",2324,"Wet",26,11,"Nov-1","Aug-24","69","Aug-15","78","9.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1054,"W","D","WD"
"194",2324,"Dry",26,11,"Oct-29","Aug-24","66","Aug-15","75","9.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1054,"W","D","WD"
"195",2325,"Dry",23,14,"24-Jan","04-Nov","81","29-Oct","87","6.333333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1054,"W","D","WD"
"196",2325,"Wet",23,14,"19-Jan","04-Nov","76","29-Oct","82","6.333333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1054,"W","D","WD"
"197",2327,"Wet",1,3,"Nov-3","Aug-24","71","Aug-15","80","9","1","37","Sweetwater","S02",2014,"S0","South","Peak",1054,"W","W","WW"
"198",2327,"Dry",1,3,"Oct-31","Aug-24","68","Aug-15","77","9","1","37","Sweetwater","S02",2014,"S0","South","Peak",1054,"W","W","WW"
"199",2328,"Wet",2,6,"04-Feb","05-Nov","91","29-Oct","98","7.333333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1054,"W","W","WW"
"200",2328,"Dry",2,6,"19-Jan","05-Nov","75","29-Oct","82","7.333333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1054,"W","W","WW"
"201",2330,"Dry",19,10,"Nov-1","Aug-22","71","Aug-15","78","7.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1055,"W","D","WD"
"202",2330,"Wet",19,10,"Oct-28","Aug-22","67","Aug-15","74","7.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1055,"W","D","WD"
"203",2331,"Dry",6,18,"20-Jan","04-Nov","77","29-Oct","83","6.5","2","37","Sweetwater","S02",2014,"S0","South","Peak",1055,"W","D","WD"
"204",2331,"Wet",6,18,"27-Jan","04-Nov","84","29-Oct","90","6.5","2","37","Sweetwater","S02",2014,"S0","South","Peak",1055,"W","D","WD"
"205",2333,"Dry",22,11,"Nov-7","Aug-23","76","Aug-15","84","8.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1055,"W","W","WW"
"206",2333,"Wet",22,11,"Oct-30","Aug-23","68","Aug-15","76","8.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1055,"W","W","WW"
"207",2334,"Dry",22,13,"11-Jan","05-Nov","67","29-Oct","74","7","2","37","Sweetwater","S02",2014,"S0","South","Peak",1055,"W","W","WW"
"208",2334,"Wet",22,13,"28-Feb","05-Nov","115","29-Oct","122","7","2","37","Sweetwater","S02",2014,"S0","South","Peak",1055,"W","W","WW"
"209",2336,"Wet",10,7,"Nov-1","Aug-23","70","Aug-15","78","8.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1056,"W","D","WD"
"210",2336,"Dry",10,7,"Oct-27","Aug-23","65","Aug-15","73","8.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1056,"W","D","WD"
"211",2337,"Dry",4,1,"21-Jan","05-Nov","77","29-Oct","84","7","2","37","Sweetwater","S02",2014,"S0","South","Peak",1056,"W","D","WD"
"212",2337,"Wet",4,1,"10-Feb","05-Nov","97","29-Oct","104","7","2","37","Sweetwater","S02",2014,"S0","South","Peak",1056,"W","D","WD"
"213",2339,"Wet",18,15,"Oct-22","Aug-23","60","Aug-15","68","8","1","37","Sweetwater","S02",2014,"S0","South","Peak",1056,"W","W","WW"
"214",2339,"Dry",18,15,"Oct-20","Aug-23","58","Aug-15","66","8","1","37","Sweetwater","S02",2014,"S0","South","Peak",1056,"W","W","WW"
"215",2340,"Wet",21,11,"12-Jan","03-Nov","70","29-Oct","75","5.666666667","2","37","Sweetwater","S02",2014,"S0","South","Peak",1056,"W","W","WW"
"216",2340,"Dry",21,11,"21-Jan","03-Nov","79","29-Oct","84","5.666666667","2","37","Sweetwater","S02",2014,"S0","South","Peak",1056,"W","W","WW"
"217",2342,"Dry",4,8,"Oct-29","Aug-23","67","Aug-15","75","8","1","37","Sweetwater","S02",2014,"S0","South","Peak",1057,"D","D","DD"
"218",2342,"Wet",4,8,"Nov-3","Aug-23","72","Aug-15","80","8","1","37","Sweetwater","S02",2014,"S0","South","Peak",1057,"D","D","DD"
"219",2343,"Wet",2,7,"13-Feb","04-Nov","101","29-Oct","107","6.333333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1057,"D","D","DD"
"220",2343,"Dry",2,7,"05-Feb","04-Nov","93","29-Oct","99","6.333333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1057,"D","D","DD"
"221",2345,"Dry",23,8,"Oct-22","Aug-23","60","Aug-15","68","8.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1057,"D","W","DW"
"222",2345,"Wet",23,8,"Oct-26","Aug-23","64","Aug-15","72","8.333333333","1","37","Sweetwater","S02",2014,"S0","South","Peak",1057,"D","W","DW"
"223",2346,"Dry",2,13,"26-Jan","04-Nov","83","29-Oct","89","6","2","37","Sweetwater","S02",2014,"S0","South","Peak",1057,"D","W","DW"
"224",2346,"Wet",2,13,"22-Jan","04-Nov","79","29-Oct","85","6","2","37","Sweetwater","S02",2014,"S0","South","Peak",1057,"D","W","DW"
"225",2348,"Wet",9,6,"Nov-2","Aug-24","70","Aug-15","79","9","1","37","Sweetwater","S02",2014,"S0","South","Peak",1058,"D","D","DD"
"226",2348,"Dry",9,6,"Oct-27","Aug-24","64","Aug-15","73","9","1","37","Sweetwater","S02",2014,"S0","South","Peak",1058,"D","D","DD"
"227",2349,"Dry",27,4,"19-Jan","04-Nov","76","29-Oct","82","6.333333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1058,"D","D","DD"
"228",2349,"Wet",27,4,"03-Feb","04-Nov","91","29-Oct","97","6.333333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1058,"D","D","DD"
"229",2351,"Wet",20,9,"Nov-6","Aug-29","69","Aug-15","83","14","1","37","Sweetwater","S02",2014,"S0","South","Peak",1058,"D","W","DW"
"230",2351,"Dry",20,9,"Oct-30","Aug-29","62","Aug-15","76","14","1","37","Sweetwater","S02",2014,"S0","South","Peak",1058,"D","W","DW"
"231",2352,"Wet",20,9,"29-Jan","04-Nov","86","29-Oct","92","6.666666667","2","37","Sweetwater","S02",2014,"S0","South","Peak",1058,"D","W","DW"
"232",2352,"Dry",20,9,NA,"04-Nov","#VALUE!","29-Oct","#VALUE!","6.666666667","2","37","Sweetwater","S02",2014,"S0","South","Peak",1058,"D","W","DW"
"233",2354,"Dry",7,12,"Oct-30","Aug-22","69","Aug-15","76","7.666666667","1","37","Sweetwater","S02",2014,"S0","South","Peak",1059,"D","D","DD"
"234",2354,"Wet",7,12,"Nov-2","Aug-22","72","Aug-15","79","7.666666667","1","37","Sweetwater","S02",2014,"S0","South","Peak",1059,"D","D","DD"
"235",2355,"Wet",19,12,"01-Feb","04-Nov","89","29-Oct","95","6","2","37","Sweetwater","S02",2014,"S0","South","Peak",1059,"D","D","DD"
"236",2355,"Dry",19,12,"23-Jan","04-Nov","80","29-Oct","86","6","2","37","Sweetwater","S02",2014,"S0","South","Peak",1059,"D","D","DD"
"237",2357,"Dry",20,15,"Nov-6","Aug-26","72","Aug-15","83","11","1","37","Sweetwater","S02",2014,"S0","South","Peak",1059,"D","W","DW"
"238",2357,"Wet",20,15,"Nov-4","Aug-26","70","Aug-15","81","11","1","37","Sweetwater","S02",2014,"S0","South","Peak",1059,"D","W","DW"
"239",2358,"Wet",14,11,"21-Feb","08-Nov","105","29-Oct","115","10.33333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1059,"D","W","DW"
"240",2358,"Dry",14,11,"24-Jan","08-Nov","77","29-Oct","87","10.33333333","2","37","Sweetwater","S02",2014,"S0","South","Peak",1059,"D","W","DW"
"241",2540,"Wet",6,9,"Oct-31","Aug-26","66","Aug-15","77","11","1","49","West Fork","S07",2014,"S0","South","Peak",1090,"W","D","WD"
"242",2540,"Dry",6,9,"Oct-31","Aug-26","66","Aug-15","77","11","1","49","West Fork","S07",2014,"S0","South","Peak",1090,"W","D","WD"
"243",2541,"Dry",8,10,"07-Jan","05-Nov","63","29-Oct","70","7.5","2","49","West Fork","S07",2014,"S0","South","Peak",1090,"W","D","WD"
"244",2541,"Wet",8,10,"14-Jan","05-Nov","70","29-Oct","77","7.5","2","49","West Fork","S07",2014,"S0","South","Peak",1090,"W","D","WD"
"245",2543,"Wet",19,15,"Oct-31","Aug-24","68","Aug-15","77","9","1","49","West Fork","S07",2014,"S0","South","Peak",1090,"W","W","WW"
"246",2543,"Dry",19,15,"Nov-6","Aug-24","74","Aug-15","83","9","1","49","West Fork","S07",2014,"S0","South","Peak",1090,"W","W","WW"
"247",2544,"Wet",18,7,"20-Jan","05-Nov","76","29-Oct","83","7.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1090,"W","W","WW"
"248",2544,"Dry",18,7,"10-Jan","05-Nov","66","29-Oct","73","7.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1090,"W","W","WW"
"249",2546,"Wet",19,7,"Oct-27","Aug-24","64","Aug-15","73","9","1","49","West Fork","S07",2014,"S0","South","Peak",1091,"W","D","WD"
"250",2546,"Dry",19,7,"Oct-30","Aug-24","67","Aug-15","76","9","1","49","West Fork","S07",2014,"S0","South","Peak",1091,"W","D","WD"
"251",2547,"Wet",24,7,"14-Jan","02-Nov","73","29-Oct","77","4.666666667","2","49","West Fork","S07",2014,"S0","South","Peak",1091,"W","D","WD"
"252",2547,"Dry",24,7,"06-Jan","02-Nov","65","29-Oct","69","4.666666667","2","49","West Fork","S07",2014,"S0","South","Peak",1091,"W","D","WD"
"253",2549,"Dry",18,18,"Oct-30","Aug-23","68","Aug-15","76","8.666666667","1","49","West Fork","S07",2014,"S0","South","Peak",1091,"W","W","WW"
"254",2549,"Wet",18,18,"Nov-4","Aug-23","73","Aug-15","81","8.666666667","1","49","West Fork","S07",2014,"S0","South","Peak",1091,"W","W","WW"
"255",2550,"Dry",13,8,"12-Jan","04-Nov","69","29-Oct","75","6.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1091,"W","W","WW"
"256",2550,"Wet",13,8,"14-Jan","04-Nov","71","29-Oct","77","6.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1091,"W","W","WW"
"257",2552,"Wet",11,14,"Oct-27","Aug-24","64","Aug-15","73","9","1","49","West Fork","S07",2014,"S0","South","Peak",1092,"W","D","WD"
"258",2552,"Dry",11,14,"Nov-2","Aug-24","70","Aug-15","79","9","1","49","West Fork","S07",2014,"S0","South","Peak",1092,"W","D","WD"
"259",2553,"Wet",27,10,"11-Jan","04-Nov","68","29-Oct","74","6","2","49","West Fork","S07",2014,"S0","South","Peak",1092,"W","D","WD"
"260",2553,"Dry",27,10,"09-Jan","04-Nov","66","29-Oct","72","6","2","49","West Fork","S07",2014,"S0","South","Peak",1092,"W","D","WD"
"261",2555,"Wet",14,1,"Nov-4","Aug-24","72","Aug-15","81","9","1","49","West Fork","S07",2014,"S0","South","Peak",1092,"W","W","WW"
"262",2555,"Dry",14,1,"Nov-1","Aug-24","69","Aug-15","78","9","1","49","West Fork","S07",2014,"S0","South","Peak",1092,"W","W","WW"
"263",2556,"Dry",7,3,"19-Jan","03-Nov","77","29-Oct","82","5.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1092,"W","W","WW"
"264",2556,"Wet",7,3,"31-Jan","03-Nov","89","29-Oct","94","5.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1092,"W","W","WW"
"265",2558,"Wet",9,16,"Oct-28","Aug-25","64","Aug-15","74","10.33333333","1","49","West Fork","S07",2014,"S0","South","Peak",1093,"D","D","DD"
"266",2558,"Dry",9,16,"Oct-20","Aug-25","56","Aug-15","66","10.33333333","1","49","West Fork","S07",2014,"S0","South","Peak",1093,"D","D","DD"
"267",2559,"Wet",8,8,"14-Jan","04-Nov","71","29-Oct","77","6","2","49","West Fork","S07",2014,"S0","South","Peak",1093,"D","D","DD"
"268",2559,"Dry",8,8,"07-Jan","04-Nov","64","29-Oct","70","6","2","49","West Fork","S07",2014,"S0","South","Peak",1093,"D","D","DD"
"269",2561,"Wet",9,14,"Oct-25","Aug-23","63","Aug-15","71","8.666666667","1","49","West Fork","S07",2014,"S0","South","Peak",1093,"D","W","DW"
"270",2561,"Dry",9,14,"Nov-4","Aug-23","73","Aug-15","81","8.666666667","1","49","West Fork","S07",2014,"S0","South","Peak",1093,"D","W","DW"
"271",2562,"Wet",17,8,"30-Jan","03-Nov","88","29-Oct","93","5.666666667","2","49","West Fork","S07",2014,"S0","South","Peak",1093,"D","W","DW"
"272",2562,"Dry",17,8,"24-Jan","03-Nov","82","29-Oct","87","5.666666667","2","49","West Fork","S07",2014,"S0","South","Peak",1093,"D","W","DW"
"273",2564,"Dry",3,10,"Oct-20","Aug-23","58","Aug-15","66","8.333333333","1","49","West Fork","S07",2014,"S0","South","Peak",1094,"D","D","DD"
"274",2564,"Wet",3,10,"Oct-19","Aug-23","57","Aug-15","65","8.333333333","1","49","West Fork","S07",2014,"S0","South","Peak",1094,"D","D","DD"
"275",2565,"Wet",16,16,"26-Jan","04-Nov","83","29-Oct","89","6.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1094,"D","D","DD"
"276",2565,"Dry",16,16,"10-Jan","04-Nov","67","29-Oct","73","6.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1094,"D","D","DD"
"277",2567,"Wet",13,1,"Oct-23","Aug-24","60","Aug-15","69","9.333333333","1","49","West Fork","S07",2014,"S0","South","Peak",1094,"D","W","DW"
"278",2567,"Dry",13,1,"Oct-22","Aug-24","59","Aug-15","68","9.333333333","1","49","West Fork","S07",2014,"S0","South","Peak",1094,"D","W","DW"
"279",2568,"Wet",10,8,"16-Jan","04-Nov","73","29-Oct","79","6.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1094,"D","W","DW"
"280",2568,"Dry",10,8,"06-Jan","04-Nov","63","29-Oct","69","6.333333333","2","49","West Fork","S07",2014,"S0","South","Peak",1094,"D","W","DW"
"281",2570,"Wet",2,13,"Oct-28","Aug-22","67","Aug-15","74","7.666666667","1","49","West Fork","S07",2014,"S0","South","Peak",1095,"D","D","DD"
"282",2570,"Dry",2,13,"Nov-2","Aug-22","72","Aug-15","79","7.666666667","1","49","West Fork","S07",2014,"S0","South","Peak",1095,"D","D","DD"
"283",2571,"Wet",19,9,"22-Jan","03-Nov","80","29-Oct","85","5","2","49","West Fork","S07",2014,"S0","South","Peak",1095,"D","D","DD"
"284",2571,"Dry",19,9,"12-Jan","03-Nov","70","29-Oct","75","5","2","49","West Fork","S07",2014,"S0","South","Peak",1095,"D","D","DD"
"285",2573,"Wet",2,10,"Oct-29","Aug-25","65","Aug-15","75","10.66666667","1","49","West Fork","S07",2014,"S0","South","Peak",1095,"D","W","DW"
"286",2573,"Dry",2,10,"Oct-26","Aug-25","62","Aug-15","72","10.66666667","1","49","West Fork","S07",2014,"S0","South","Peak",1095,"D","W","DW"
"287",2574,"Wet",23,11,"17-Jan","04-Nov","74","29-Oct","80","6","2","49","West Fork","S07",2014,"S0","South","Peak",1095,"D","W","DW"
"288",2574,"Dry",23,11,"11-Jan","04-Nov","68","29-Oct","74","6","2","49","West Fork","S07",2014,"S0","South","Peak",1095,"D","W","DW"
"289",2576,"Dry",17,4,"Oct-27","Aug-22","66","Aug-15","73","7.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1096,"W","D","WD"
"290",2576,"Wet",17,4,"Nov-2","Aug-22","72","Aug-15","79","7.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1096,"W","D","WD"
"291",2577,"Wet",5,1,"21-Jan","03-Nov","79","29-Oct","84","5.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1096,"W","D","WD"
"292",2577,"Dry",5,1,"12-Jan","03-Nov","70","29-Oct","75","5.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1096,"W","D","WD"
"293",2579,"Wet",19,16,"Oct-28","Aug-21","68","Aug-15","74","6.666666667","1","51","West Fork","S07",2014,"S0","South","Peak",1096,"W","W","WW"
"294",2579,"Dry",19,16,"Oct-22","Aug-21","62","Aug-15","68","6.666666667","1","51","West Fork","S07",2014,"S0","South","Peak",1096,"W","W","WW"
"295",2580,"Wet",5,11,"18-Jan","03-Nov","76","29-Oct","81","5","2","51","West Fork","S07",2014,"S0","South","Peak",1096,"W","W","WW"
"296",2580,"Dry",5,11,"13-Jan","03-Nov","71","29-Oct","76","5","2","51","West Fork","S07",2014,"S0","South","Peak",1096,"W","W","WW"
"297",2582,"Wet",20,13,"Oct-29","Aug-22","68","Aug-15","75","7","1","51","West Fork","S07",2014,"S0","South","Peak",1097,"W","D","WD"
"298",2582,"Dry",20,13,"Oct-29","Aug-22","68","Aug-15","75","7","1","51","West Fork","S07",2014,"S0","South","Peak",1097,"W","D","WD"
"299",2583,"Wet",11,16,"24-Jan","02-Nov","83","29-Oct","87","4","2","51","West Fork","S07",2014,"S0","South","Peak",1097,"W","D","WD"
"300",2583,"Dry",11,16,"20-Jan","02-Nov","79","29-Oct","83","4","2","51","West Fork","S07",2014,"S0","South","Peak",1097,"W","D","WD"
"301",2585,"Wet",21,11,"Oct-27","Aug-22","66","Aug-15","73","7.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1097,"W","W","WW"
"302",2585,"Dry",21,11,"Oct-27","Aug-22","66","Aug-15","73","7.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1097,"W","W","WW"
"303",2586,"Dry",22,1,"09-Jan","02-Nov","68","29-Oct","72","4.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1097,"W","W","WW"
"304",2586,"Wet",22,1,"18-Jan","02-Nov","77","29-Oct","81","4.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1097,"W","W","WW"
"305",2588,"Dry",17,13,"Oct-17","Aug-21","57","Aug-15","63","6.666666667","1","51","West Fork","S07",2014,"S0","South","Peak",1098,"W","D","WD"
"306",2588,"Wet",17,13,"Oct-23","Aug-21","63","Aug-15","69","6.666666667","1","51","West Fork","S07",2014,"S0","South","Peak",1098,"W","D","WD"
"307",2589,"Dry",13,17,"10-Jan","02-Nov","69","29-Oct","73","4.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1098,"W","D","WD"
"308",2589,"Wet",13,17,"15-Jan","02-Nov","74","29-Oct","78","4.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1098,"W","D","WD"
"309",2591,"Wet",13,14,"Nov-7","Aug-24","75","Aug-15","84","9","1","51","West Fork","S07",2014,"S0","South","Peak",1098,"W","W","WW"
"310",2591,"Dry",13,14,"Nov-8","Aug-24","76","Aug-15","85","9","1","51","West Fork","S07",2014,"S0","South","Peak",1098,"W","W","WW"
"311",2592,"Dry",2,18,"21-Jan","03-Nov","79","29-Oct","84","5.666666667","2","51","West Fork","S07",2014,"S0","South","Peak",1098,"W","W","WW"
"312",2592,"Wet",2,18,"26-Jan","03-Nov","84","29-Oct","89","5.666666667","2","51","West Fork","S07",2014,"S0","South","Peak",1098,"W","W","WW"
"313",2594,"Dry",18,1,"Oct-27","Aug-21","67","Aug-15","73","6.666666667","1","51","West Fork","S07",2014,"S0","South","Peak",1099,"D","D","DD"
"314",2594,"Wet",18,1,"Oct-30","Aug-21","70","Aug-15","76","6.666666667","1","51","West Fork","S07",2014,"S0","South","Peak",1099,"D","D","DD"
"315",2595,"Dry",16,11,"14-Jan","03-Nov","72","29-Oct","77","5.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1099,"D","D","DD"
"316",2595,"Wet",16,11,"17-Jan","03-Nov","75","29-Oct","80","5.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1099,"D","D","DD"
"317",2597,"Dry",11,15,"Oct-26","Aug-22","65","Aug-15","72","7.5","1","51","West Fork","S07",2014,"S0","South","Peak",1099,"D","W","DW"
"318",2597,"Wet",11,15,"Nov-1","Aug-22","71","Aug-15","78","7.5","1","51","West Fork","S07",2014,"S0","South","Peak",1099,"D","W","DW"
"319",2598,"Wet",9,14,"15-Jan","04-Nov","72","29-Oct","78","6","2","51","West Fork","S07",2014,"S0","South","Peak",1099,"D","W","DW"
"320",2598,"Dry",9,14,"13-Jan","04-Nov","70","29-Oct","76","6","2","51","West Fork","S07",2014,"S0","South","Peak",1099,"D","W","DW"
"321",2600,"Dry",13,3,"Oct-23","Aug-22","62","Aug-15","69","7.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1100,"D","D","DD"
"322",2600,"Wet",13,3,"Oct-23","Aug-22","62","Aug-15","69","7.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1100,"D","D","DD"
"323",2601,"Dry",1,14,"05-Jan","03-Nov","63","29-Oct","68","5","2","51","West Fork","S07",2014,"S0","South","Peak",1100,"D","D","DD"
"324",2601,"Wet",1,14,"12-Jan","03-Nov","70","29-Oct","75","5","2","51","West Fork","S07",2014,"S0","South","Peak",1100,"D","D","DD"
"325",2603,"Wet",27,8,"Nov-9","Aug-23","78","Aug-15","86","8","1","51","West Fork","S07",2014,"S0","South","Peak",1100,"D","W","DW"
"326",2603,"Dry",27,8,"Nov-2","Aug-23","71","Aug-15","79","8","1","51","West Fork","S07",2014,"S0","South","Peak",1100,"D","W","DW"
"327",2604,"Dry",24,4,"12-Jan","04-Nov","69","29-Oct","75","6","2","51","West Fork","S07",2014,"S0","South","Peak",1100,"D","W","DW"
"328",2604,"Wet",24,4,"23-Jan","04-Nov","80","29-Oct","86","6","2","51","West Fork","S07",2014,"S0","South","Peak",1100,"D","W","DW"
"329",2606,"Dry",22,16,"Oct-25","Aug-22","64","Aug-15","71","7.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1101,"D","D","DD"
"330",2606,"Wet",22,16,"Oct-23","Aug-22","62","Aug-15","69","7.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1101,"D","D","DD"
"331",2607,"Wet",24,15,"16-Jan","03-Nov","74","29-Oct","79","5.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1101,"D","D","DD"
"332",2607,"Dry",24,15,"13-Jan","03-Nov","71","29-Oct","76","5.333333333","2","51","West Fork","S07",2014,"S0","South","Peak",1101,"D","D","DD"
"333",2609,"Wet",25,9,"Oct-20","Aug-23","58","Aug-15","66","8.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1101,"D","W","DW"
"334",2609,"Dry",25,9,"Oct-23","Aug-23","61","Aug-15","69","8.333333333","1","51","West Fork","S07",2014,"S0","South","Peak",1101,"D","W","DW"
"335",2610,"Wet",13,14,"19-Jan","03-Nov","77","29-Oct","82","5","2","51","West Fork","S07",2014,"S0","South","Peak",1101,"D","W","DW"
"336",2610,"Dry",13,14,"09-Jan","03-Nov","67","29-Oct","72","5","2","51","West Fork","S07",2014,"S0","South","Peak",1101,"D","W","DW"
