REP,S0_ID,S1_ID,S0_Treatment,S1_treatment,Treatment,ID,Germination_date,Flowering_date,FT,Sow_date,Days_to_Flower
2,49,1092,W,W,W,2556,#DIV/0!,,#DIV/0!,29-Oct,-44498
2,49,1093,D,W,W,2562,#DIV/0!,,#DIV/0!,29-Oct,-44498
2,52,1102,W,D,D,2613,05-Nov,,22-Feb,29-Oct,-44498
2,52,1103,W,D,W,2619,05-Nov,,#DIV/0!,29-Oct,-44498
2,52,1105,D,W,W,2634,02-Nov,,25-Feb,29-Oct,-44498
2,52,1106,D,D,D,2637,07-Nov,,20-Feb,29-Oct,-44498
2,52,1106,D,D,W,2637,07-Nov,,20-Feb,29-Oct,-44498
2,52,1106,D,W,W,2640,02-Nov,,25-Feb,29-Oct,-44498
2,54,1110,W,D,W,2661,02-Nov,,25-Feb,29-Oct,-44498
2,54,1110,W,W,D,2664,02-Nov,,25-Feb,29-Oct,-44498
2,54,1110,W,W,W,2664,02-Nov,,25-Feb,29-Oct,-44498
2,54,1111,D,D,W,2667,#DIV/0!,,#DIV/0!,29-Oct,-44498
2,54,1111,D,W,W,2670,05-Nov,,22-Feb,29-Oct,-44498
2,54,1112,D,D,W,2673,05-Nov,,22-Feb,29-Oct,-44498
2,54,1112,D,W,W,2676,#DIV/0!,,#DIV/0!,29-Oct,-44498
2,54,1113,D,D,W,2679,#DIV/0!,,#DIV/0!,29-Oct,-44498
2,148,1120,W,W,D,2724,11-Nov,,16-Feb,29-Oct,-44498
2,148,1120,W,W,W,2724,11-Nov,,16-Feb,29-Oct,-44498
2,148,1122,W,D,D,2733,18-Nov,,09-Feb,29-Oct,-44498
2,148,1122,W,W,D,2736,10-Nov,,17-Feb,29-Oct,-44498
2,148,1124,D,D,D,2745,12-Nov,,15-Feb,29-Oct,-44498
2,148,1124,D,W,D,2748,15-Nov,,12-Feb,29-Oct,-44498
2,148,1124,D,W,W,2748,15-Nov,,12-Feb,29-Oct,-44498
2,148,1125,D,W,W,2754,10-Nov,,17-Feb,29-Oct,-44498
2,152,1126,W,W,W,2760,09-Nov,,18-Feb,29-Oct,-44498
2,152,1127,W,W,W,2766,14-Nov,,13-Feb,29-Oct,-44498
2,152,1129,D,D,D,2775,08-Nov,,19-Feb,29-Oct,-44498
2,152,1129,D,D,W,2775,08-Nov,,19-Feb,29-Oct,-44498
2,152,1129,D,W,W,2778,12-Nov,,15-Feb,29-Oct,-44498
2,152,1130,D,W,W,2784,07-Nov,,20-Feb,29-Oct,-44498
2,152,1131,D,D,D,2787,#DIV/0!,,#DIV/0!,29-Oct,-44498
2,152,1131,D,D,W,2787,#DIV/0!,,#DIV/0!,29-Oct,-44498
2,152,1131,D,W,W,2790,10-Nov,,17-Feb,29-Oct,-44498
2,155,1147,D,W,W,2886,02-Nov,,25-Feb,29-Oct,-44498
2,155,1148,D,D,W,2889,02-Nov,,25-Feb,29-Oct,-44498
2,164,1151,W,W,D,2910,06-Nov,,21-Feb,29-Oct,-44498
2,164,1151,W,W,W,2910,06-Nov,,21-Feb,29-Oct,-44498
2,167,1162,W,W,W,2976,11-Nov,,16-Feb,29-Oct,-44498
2,170,1169,W,W,D,3018,07-Nov,,20-Feb,29-Oct,-44498
2,172,1179,D,W,W,3078,05-Nov,,22-Feb,29-Oct,-44498
2,342,1183,D,W,W,3102,06-Nov,,21-Feb,29-Oct,-44498
2,342,1184,D,D,D,3105,05-Nov,,22-Feb,29-Oct,-44498
2,342,1184,D,W,W,3108,06-Nov,,21-Feb,29-Oct,-44498
2,343,1186,W,D,D,3117,05-Nov,,22-Feb,29-Oct,-44498
2,343,1188,W,D,D,3129,06-Nov,,21-Feb,29-Oct,-44498
2,343,1188,W,W,W,3132,05-Nov,,22-Feb,29-Oct,-44498
2,343,1189,D,D,W,3135,10-Nov,,17-Feb,29-Oct,-44498
2,344,1193,W,W,D,3162,07-Nov,,20-Feb,29-Oct,-44498
2,344,1193,W,W,W,3162,07-Nov,,20-Feb,29-Oct,-44498
2,344,1195,D,W,D,3174,08-Nov,,19-Feb,29-Oct,-44498
2,344,1195,D,W,W,3174,08-Nov,,19-Feb,29-Oct,-44498
2,344,1196,D,D,D,3177,03-Nov,,24-Feb,29-Oct,-44498
2,344,1196,D,D,W,3177,03-Nov,,24-Feb,29-Oct,-44498
2,344,1197,D,W,D,3186,05-Nov,,22-Feb,29-Oct,-44498
2,345,1199,W,D,W,3195,08-Nov,,19-Feb,29-Oct,-44498
2,349,1208,D,D,W,3249,11-Nov,,16-Feb,29-Oct,-44498
2,372,1216,W,W,W,3300,06-Nov,,21-Feb,29-Oct,-44498
2,372,1217,W,D,W,3303,22-Nov,,05-Feb,29-Oct,-44498
2,372,1218,W,W,W,3312,05-Nov,,22-Feb,29-Oct,-44498
2,373,1222,W,W,W,3336,09-Nov,,18-Feb,29-Oct,-44498
2,373,1223,W,D,W,3339,07-Nov,,20-Feb,29-Oct,-44498
2,373,1223,W,W,D,3342,10-Nov,,17-Feb,29-Oct,-44498
2,373,1225,D,W,W,3354,08-Nov,,19-Feb,29-Oct,-44498
2,375,1238,D,D,W,3429,02-Nov,,25-Feb,29-Oct,-44498
