"","ID","Treatment","Tray","Placement","Flowering_date","avg_germ","FT","Sow_date","FD","days_to_germ","Rep","S0_ID","Name","Site","Year","Generation","Region","PrePeak","S1_ID","S0_trt","S1_trt","TRTHIS"
"334",2429,"Wet",16,12,"Oct-22","Aug-23","60","Aug-15","68","8.5","1","39A","West Fork","S07",2010,"S0","South","Pre",1071,"D","W","DW"
"335",2430,"Wet",22,11,"11-Jan","04-Nov","68","29-Oct","74","6.666666667","2","39A","West Fork","S07",2010,"S0","South","Pre",1071,"D","W","DW"
"336",2430,"Dry",22,11,"07-Jan","04-Nov","64","29-Oct","70","6.666666667","2","39A","West Fork","S07",2010,"S0","South","Pre",1071,"D","W","DW"
"337",2432,"Wet",4,3,"Oct-23","Aug-23","61","Aug-15","69","8","1","39B","West Fork","S07",2010,"S0","South","Pre",1072,"W","D","WD"
"338",2432,"Dry",4,3,"Oct-22","Aug-23","60","Aug-15","68","8","1","39B","West Fork","S07",2010,"S0","South","Pre",1072,"W","D","WD"
"339",2433,"Wet",22,16,"07-Jan","03-Nov","65","29-Oct","70","5.333333333","2","39B","West Fork","S07",2010,"S0","South","Pre",1072,"W","D","WD"
"340",2433,"Dry",22,16,"06-Jan","03-Nov","64","29-Oct","69","5.333333333","2","39B","West Fork","S07",2010,"S0","South","Pre",1072,"W","D","WD"
"341",2435,"Wet",11,8,"Oct-24","Aug-24","61","Aug-15","70","9.333333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1072,"W","W","WW"
"342",2435,"Dry",11,8,"Oct-19","Aug-24","56","Aug-15","65","9.333333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1072,"W","W","WW"
"343",2436,"Wet",14,15,"08-Jan","06-Nov","63","29-Oct","71","8","2","39B","West Fork","S07",2010,"S0","South","Pre",1072,"W","W","WW"
"344",2436,"Dry",14,15,"10-Jan","06-Nov","65","29-Oct","73","8","2","39B","West Fork","S07",2010,"S0","South","Pre",1072,"W","W","WW"
"345",2438,"Wet",25,18,"Nov-2","Aug-22","72","Aug-15","79","7.333333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1073,"W","D","WD"
"346",2438,"Dry",25,18,"Oct-30","Aug-22","69","Aug-15","76","7.333333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1073,"W","D","WD"
"347",2439,"Wet",10,11,"14-Jan","03-Nov","72","29-Oct","77","5.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1073,"W","D","WD"
"348",2439,"Dry",10,11,"08-Jan","03-Nov","66","29-Oct","71","5.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1073,"W","D","WD"
"349",2441,"Wet",12,1,"Oct-25","Aug-24","62","Aug-15","71","9","1","39B","West Fork","S07",2010,"S0","South","Pre",1073,"W","W","WW"
"350",2441,"Dry",12,1,"Oct-21","Aug-24","58","Aug-15","67","9","1","39B","West Fork","S07",2010,"S0","South","Pre",1073,"W","W","WW"
"351",2442,"Wet",21,12,"12-Jan","05-Nov","68","29-Oct","75","7","2","39B","West Fork","S07",2010,"S0","South","Pre",1073,"W","W","WW"
"352",2442,"Dry",21,12,"08-Jan","05-Nov","64","29-Oct","71","7","2","39B","West Fork","S07",2010,"S0","South","Pre",1073,"W","W","WW"
"353",2444,"Dry",1,17,"Oct-21","Aug-23","59","Aug-15","67","8.333333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1074,"W","D","WD"
"354",2444,"Wet",1,17,"Oct-22","Aug-23","60","Aug-15","68","8.333333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1074,"W","D","WD"
"355",2445,"Dry",22,9,"11-Jan","03-Nov","69","29-Oct","74","5","2","39B","West Fork","S07",2010,"S0","South","Pre",1074,"W","D","WD"
"356",2445,"Wet",22,9,"08-Jan","03-Nov","66","29-Oct","71","5","2","39B","West Fork","S07",2010,"S0","South","Pre",1074,"W","D","WD"
"357",2447,"Wet",18,6,"Oct-29","Aug-23","67","Aug-15","75","8.666666667","1","39B","West Fork","S07",2010,"S0","South","Pre",1074,"W","W","WW"
"358",2447,"Dry",18,6,"Oct-23","Aug-23","61","Aug-15","69","8.666666667","1","39B","West Fork","S07",2010,"S0","South","Pre",1074,"W","W","WW"
"359",2448,"Dry",7,11,"14-Jan","04-Nov","71","29-Oct","77","6.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1074,"W","W","WW"
"360",2448,"Wet",7,11,"17-Jan","04-Nov","74","29-Oct","80","6.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1074,"W","W","WW"
"361",2450,"Wet",3,3,"Oct-22","Aug-23","60","Aug-15","68","8.333333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1075,"D","D","DD"
"362",2450,"Dry",3,3,"Oct-22","Aug-23","60","Aug-15","68","8.333333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1075,"D","D","DD"
"363",2451,"Dry",4,17,NA,"03-Nov","#VALUE!","29-Oct","#VALUE!","5","2","39B","West Fork","S07",2010,"S0","South","Pre",1075,"D","D","DD"
"364",2451,"Wet",4,17,"08-Jan","03-Nov","66","29-Oct","71","5","2","39B","West Fork","S07",2010,"S0","South","Pre",1075,"D","D","DD"
"365",2453,"Wet",26,18,"Oct-25","Aug-25","61","Aug-15","71","10","1","39B","West Fork","S07",2010,"S0","South","Pre",1075,"D","W","DW"
"366",2453,"Dry",26,18,"Oct-19","Aug-25","55","Aug-15","65","10","1","39B","West Fork","S07",2010,"S0","South","Pre",1075,"D","W","DW"
"367",2454,"Dry",24,9,"07-Jan","04-Nov","64","29-Oct","70","6.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1075,"D","W","DW"
"368",2454,"Wet",24,9,"17-Jan","04-Nov","74","29-Oct","80","6.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1075,"D","W","DW"
"369",2456,"Dry",15,11,"Oct-20","Aug-25","56","Aug-15","66","10.33333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1076,"D","D","DD"
"370",2456,"Wet",15,11,"Nov-2","Aug-25","69","Aug-15","79","10.33333333","1","39B","West Fork","S07",2010,"S0","South","Pre",1076,"D","D","DD"
"371",2457,"Wet",17,14,"13-Jan","04-Nov","70","29-Oct","76","6.333333333","2","39B","West Fork","S07",2010,"S0","South","Pre",1076,"D","D","DD"
"372",2457,"Dry",17,14,"05-Jan","04-Nov","62","29-Oct","68","6.333333333","2","39B","West Fork","S07",2010,"S0","South","Pre",1076,"D","D","DD"
"373",2459,"Wet",12,8,"Oct-29","Aug-29","61","Aug-15","75","14","1","39B","West Fork","S07",2010,"S0","South","Pre",1076,"D","W","DW"
"374",2459,"Dry",12,8,"Oct-23","Aug-29","55","Aug-15","69","14","1","39B","West Fork","S07",2010,"S0","South","Pre",1076,"D","W","DW"
"375",2460,"Wet",9,6,"12-Jan","06-Nov","67","29-Oct","75","8.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1076,"D","W","DW"
"376",2460,"Dry",9,6,"07-Jan","06-Nov","62","29-Oct","70","8.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1076,"D","W","DW"
"377",2462,"Wet",19,9,"Nov-1","Aug-27","66","Aug-15","78","12","1","39B","West Fork","S07",2010,"S0","South","Pre",1077,"D","D","DD"
"378",2462,"Dry",19,9,"Oct-27","Aug-27","61","Aug-15","73","12","1","39B","West Fork","S07",2010,"S0","South","Pre",1077,"D","D","DD"
"379",2463,"Dry",25,17,"07-Jan","04-Nov","64","29-Oct","70","6.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1077,"D","D","DD"
"380",2463,"Wet",25,17,"13-Jan","04-Nov","70","29-Oct","76","6.666666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1077,"D","D","DD"
"381",2465,"Wet",7,13,"Nov-2","Aug-24","70","Aug-15","79","9.666666667","1","39B","West Fork","S07",2010,"S0","South","Pre",1077,"D","W","DW"
"382",2465,"Dry",7,13,"Oct-27","Aug-24","64","Aug-15","73","9.666666667","1","39B","West Fork","S07",2010,"S0","South","Pre",1077,"D","W","DW"
"383",2466,"Wet",8,12,"11-Jan","08-Nov","64","29-Oct","74","10.66666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1077,"D","W","DW"
"384",2466,"Dry",8,12,"06-Jan","08-Nov","59","29-Oct","69","10.66666667","2","39B","West Fork","S07",2010,"S0","South","Pre",1077,"D","W","DW"
"385",2468,"Dry",24,10,"Nov-10","Aug-26","76","Aug-15","87","11","1","40","West Fork","S07",2010,"S0","South","Pre",1078,"W","D","WD"
"386",2468,"Wet",24,10,"Nov-7","Aug-26","73","Aug-15","84","11","1","40","West Fork","S07",2010,"S0","South","Pre",1078,"W","D","WD"
"387",2469,"Wet",10,4,"31-Jan","03-Nov","89","29-Oct","94","5.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1078,"W","D","WD"
"388",2469,"Dry",10,4,"17-Jan","03-Nov","75","29-Oct","80","5.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1078,"W","D","WD"
"389",2471,"Wet",11,16,"Nov-13","Aug-27","78","Aug-15","90","12.66666667","1","40","West Fork","S07",2010,"S0","South","Pre",1078,"W","W","WW"
"390",2471,"Dry",11,16,"Nov-9","Aug-27","74","Aug-15","86","12.66666667","1","40","West Fork","S07",2010,"S0","South","Pre",1078,"W","W","WW"
"391",2472,"Wet",20,11,"24-Jan","04-Nov","81","29-Oct","87","6.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1078,"W","W","WW"
"392",2472,"Dry",20,11,"16-Jan","04-Nov","73","29-Oct","79","6.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1078,"W","W","WW"
"393",2474,"Dry",15,8,"Nov-2","Aug-24","70","Aug-15","79","9","1","40","West Fork","S07",2010,"S0","South","Pre",1079,"W","D","WD"
"394",2474,"Wet",15,8,"Nov-6","Aug-24","74","Aug-15","83","9","1","40","West Fork","S07",2010,"S0","South","Pre",1079,"W","D","WD"
"395",2475,"Wet",17,3,"29-Jan","03-Nov","87","29-Oct","92","5.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1079,"W","D","WD"
"396",2475,"Dry",17,3,"19-Jan","03-Nov","77","29-Oct","82","5.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1079,"W","D","WD"
"397",2477,"Dry",17,15,"Nov-8","Aug-25","75","Aug-15","85","10.33333333","1","40","West Fork","S07",2010,"S0","South","Pre",1079,"W","W","WW"
"398",2477,"Wet",17,15,"","Aug-25","May-5","Aug-15","May-15","10.33333333","1","40","West Fork","S07",2010,"S0","South","Pre",1079,"W","W","WW"
"399",2478,"Dry",11,17,"25-Jan","04-Nov","81","29-Oct","88","6.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1079,"W","W","WW"
"400",2478,"Wet",11,17,"03-Feb","04-Nov","91","29-Oct","97","6.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1079,"W","W","WW"
"401",2480,"Dry",27,11,"Oct-29","Aug-23","67","Aug-15","75","8.333333333","1","40","West Fork","S07",2010,"S0","South","Pre",1080,"W","D","WD"
"402",2480,"Wet",27,11,"Nov-1","Aug-23","70","Aug-15","78","8.333333333","1","40","West Fork","S07",2010,"S0","South","Pre",1080,"W","D","WD"
"403",2481,"Wet",26,1,"30-Jan","03-Nov","88","29-Oct","93","5.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1080,"W","D","WD"
"404",2481,"Dry",26,1,"10-Jan","03-Nov","68","29-Oct","73","5.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1080,"W","D","WD"
"405",2483,"Wet",14,13,"Nov-12","Aug-26","78","Aug-15","89","11.33333333","1","40","West Fork","S07",2010,"S0","South","Pre",1080,"W","W","WW"
"406",2483,"Dry",14,13,"Nov-10","Aug-26","76","Aug-15","87","11.33333333","1","40","West Fork","S07",2010,"S0","South","Pre",1080,"W","W","WW"
"407",2484,"Wet",25,6,"05-Feb","04-Nov","93","29-Oct","99","6.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1080,"W","W","WW"
"408",2484,"Dry",25,6,"30-Jan","04-Nov","87","29-Oct","93","6.666666667","2","40","West Fork","S07",2010,"S0","South","Pre",1080,"W","W","WW"
"409",2486,"Dry",25,7,"Nov-3","Aug-23","72","Aug-15","80","8.333333333","1","40","West Fork","S07",2010,"S0","South","Pre",1081,"D","D","DD"
"410",2486,"Wet",25,7,"Nov-4","Aug-23","73","Aug-15","81","8.333333333","1","40","West Fork","S07",2010,"S0","South","Pre",1081,"D","D","DD"
"411",2487,"Dry",10,1,"16-Jan","05-Nov","72","29-Oct","79","7","2","40","West Fork","S07",2010,"S0","South","Pre",1081,"D","D","DD"
"412",2487,"Wet",10,1,"27-Jan","05-Nov","83","29-Oct","90","7","2","40","West Fork","S07",2010,"S0","South","Pre",1081,"D","D","DD"
"413",2489,"Wet",18,11,"Nov-27","Aug-23","96","Aug-15","104","8.333333333","1","40","West Fork","S07",2010,"S0","South","Pre",1081,"D","W","DW"
"414",2489,"Dry",18,11,"Nov-3","Aug-23","72","Aug-15","80","8.333333333","1","40","West Fork","S07",2010,"S0","South","Pre",1081,"D","W","DW"
"415",2490,"Wet",20,10,"28-Jan","04-Nov","85","29-Oct","91","6","2","40","West Fork","S07",2010,"S0","South","Pre",1081,"D","W","DW"
"416",2490,"Dry",20,10,"18-Jan","04-Nov","75","29-Oct","81","6","2","40","West Fork","S07",2010,"S0","South","Pre",1081,"D","W","DW"
"417",2492,"Wet",9,2,"Nov-1","Aug-24","69","Aug-15","78","9","1","40","West Fork","S07",2010,"S0","South","Pre",1082,"D","D","DD"
"418",2492,"Dry",9,2,"Oct-31","Aug-24","68","Aug-15","77","9","1","40","West Fork","S07",2010,"S0","South","Pre",1082,"D","D","DD"
"419",2493,"Dry",19,4,"12-Jan","04-Nov","69","29-Oct","75","6","2","40","West Fork","S07",2010,"S0","South","Pre",1082,"D","D","DD"
"420",2493,"Wet",19,4,"03-Feb","04-Nov","91","29-Oct","97","6","2","40","West Fork","S07",2010,"S0","South","Pre",1082,"D","D","DD"
"421",2495,"Wet",1,4,"Oct-25","Aug-22","64","Aug-15","71","7.666666667","1","40","West Fork","S07",2010,"S0","South","Pre",1082,"D","W","DW"
"422",2495,"Dry",1,4,"Nov-7","Aug-22","77","Aug-15","84","7.666666667","1","40","West Fork","S07",2010,"S0","South","Pre",1082,"D","W","DW"
"423",2496,"Dry",20,16,"05-Jan","06-Nov","60","29-Oct","68","8.333333333","2","40","West Fork","S07",2010,"S0","South","Pre",1082,"D","W","DW"
"424",2496,"Wet",20,16,"19-Jan","06-Nov","74","29-Oct","82","8.333333333","2","40","West Fork","S07",2010,"S0","South","Pre",1082,"D","W","DW"
"425",2498,"Dry",25,13,"Nov-2","Aug-25","69","Aug-15","79","10.66666667","1","40","West Fork","S07",2010,"S0","South","Pre",1083,"D","D","DD"
"426",2498,"Wet",25,13,"Nov-20","Aug-25","87","Aug-15","97","10.66666667","1","40","West Fork","S07",2010,"S0","South","Pre",1083,"D","D","DD"
"427",2499,"Wet",19,3,"20-Jan","07-Nov","74","29-Oct","83","9","2","40","West Fork","S07",2010,"S0","South","Pre",1083,"D","D","DD"
"428",2499,"Dry",19,3,"25-Jan","07-Nov","79","29-Oct","88","9","2","40","West Fork","S07",2010,"S0","South","Pre",1083,"D","D","DD"
"429",2501,"Wet",2,16,"Nov-20","Aug-26","86","Aug-15","97","11","1","40","West Fork","S07",2010,"S0","South","Pre",1083,"D","W","DW"
"430",2501,"Dry",2,16,"Nov-7","Aug-26","73","Aug-15","84","11","1","40","West Fork","S07",2010,"S0","South","Pre",1083,"D","W","DW"
"431",2502,"Dry",24,8,"22-Jan","06-Nov","77","29-Oct","85","8.333333333","2","40","West Fork","S07",2010,"S0","South","Pre",1083,"D","W","DW"
"432",2502,"Wet",24,8,"13-Jan","06-Nov","68","29-Oct","76","8.333333333","2","40","West Fork","S07",2010,"S0","South","Pre",1083,"D","W","DW"
"433",2504,"Wet",16,1,"Oct-30","Aug-24","67","Aug-15","76","9.666666667","1","41","West Fork","S07",2010,"S0","South","Pre",1084,"W","D","WD"
"434",2504,"Dry",16,1,"Oct-23","Aug-24","60","Aug-15","69","9.666666667","1","41","West Fork","S07",2010,"S0","South","Pre",1084,"W","D","WD"
"435",2505,"Wet",15,2,"19-Jan","08-Nov","72","29-Oct","82","10","2","41","West Fork","S07",2010,"S0","South","Pre",1084,"W","D","WD"
"436",2505,"Dry",15,2,"09-Jan","08-Nov","62","29-Oct","72","10","2","41","West Fork","S07",2010,"S0","South","Pre",1084,"W","D","WD"
"437",2507,"Wet",8,10,"Oct-30","Aug-28","63","Aug-15","76","13.33333333","1","41","West Fork","S07",2010,"S0","South","Pre",1084,"W","W","WW"
"438",2507,"Dry",8,10,"Nov-2","Aug-28","66","Aug-15","79","13.33333333","1","41","West Fork","S07",2010,"S0","South","Pre",1084,"W","W","WW"
"439",2508,"Dry",3,14,"12-Jan","05-Nov","68","29-Oct","75","7","2","41","West Fork","S07",2010,"S0","South","Pre",1084,"W","W","WW"
"440",2508,"Wet",3,14,"25-Jan","05-Nov","81","29-Oct","88","7","2","41","West Fork","S07",2010,"S0","South","Pre",1084,"W","W","WW"
"441",2510,"Dry",23,11,"Nov-14","Aug-26","80","Aug-15","91","11.66666667","1","41","West Fork","S07",2010,"S0","South","Pre",1085,"W","D","WD"
"442",2510,"Wet",23,11,"Nov-4","Aug-26","70","Aug-15","81","11.66666667","1","41","West Fork","S07",2010,"S0","South","Pre",1085,"W","D","WD"
"443",2511,"Wet",14,5,"26-Jan","06-Nov","81","29-Oct","89","8.5","2","41","West Fork","S07",2010,"S0","South","Pre",1085,"W","D","WD"
"444",2511,"Dry",14,5,"23-Jan","06-Nov","78","29-Oct","86","8.5","2","41","West Fork","S07",2010,"S0","South","Pre",1085,"W","D","WD"
"445",2513,"Wet",5,8,"Nov-10","Aug-28","74","Aug-15","87","13","1","41","West Fork","S07",2010,"S0","South","Pre",1085,"W","W","WW"
"446",2513,"Dry",5,8,"Nov-3","Aug-28","67","Aug-15","80","13","1","41","West Fork","S07",2010,"S0","South","Pre",1085,"W","W","WW"
"447",2514,"Wet",2,15,"21-Jan","05-Nov","77","29-Oct","84","7.333333333","2","41","West Fork","S07",2010,"S0","South","Pre",1085,"W","W","WW"
"448",2514,"Dry",2,15,"19-Jan","05-Nov","75","29-Oct","82","7.333333333","2","41","West Fork","S07",2010,"S0","South","Pre",1085,"W","W","WW"
"449",2516,"Wet",27,10,"Oct-25","Aug-22","64","Aug-15","71","7.333333333","1","41","West Fork","S07",2010,"S0","South","Pre",1086,"W","D","WD"
"450",2516,"Dry",27,10,"Oct-30","Aug-22","69","Aug-15","76","7.333333333","1","41","West Fork","S07",2010,"S0","South","Pre",1086,"W","D","WD"
"451",2517,"Dry",15,9,"15-Jan","03-Nov","73","29-Oct","78","5.333333333","2","41","West Fork","S07",2010,"S0","South","Pre",1086,"W","D","WD"
"452",2517,"Wet",15,9,"04-Feb","03-Nov","93","29-Oct","98","5.333333333","2","41","West Fork","S07",2010,"S0","South","Pre",1086,"W","D","WD"
"453",2519,"Wet",27,2,"Nov-4","Aug-23","73","Aug-15","81","8.5","1","41","West Fork","S07",2010,"S0","South","Pre",1086,"W","W","WW"
"454",2519,"Dry",27,2,"Oct-29","Aug-23","67","Aug-15","75","8.5","1","41","West Fork","S07",2010,"S0","South","Pre",1086,"W","W","WW"
"455",2520,"Wet",1,7,"23-Jan","07-Nov","77","29-Oct","86","9","2","41","West Fork","S07",2010,"S0","South","Pre",1086,"W","W","WW"
"456",2520,"Dry",1,7,"22-Jan","07-Nov","76","29-Oct","85","9","2","41","West Fork","S07",2010,"S0","South","Pre",1086,"W","W","WW"
"457",2522,"Wet",2,11,"Nov-2","Aug-24","70","Aug-15","79","9.333333333","1","41","West Fork","S07",2010,"S0","South","Pre",1087,"D","D","DD"
"458",2522,"Dry",2,11,"Nov-6","Aug-24","74","Aug-15","83","9.333333333","1","41","West Fork","S07",2010,"S0","South","Pre",1087,"D","D","DD"
"459",2523,"Wet",13,3,"25-Jan","04-Nov","82","29-Oct","88","6","2","41","West Fork","S07",2010,"S0","South","Pre",1087,"D","D","DD"
"460",2523,"Dry",13,3,"10-Jan","04-Nov","67","29-Oct","73","6","2","41","West Fork","S07",2010,"S0","South","Pre",1087,"D","D","DD"
"461",2525,"Dry",23,16,"Nov-1","Aug-24","69","Aug-15","78","9.333333333","1","41","West Fork","S07",2010,"S0","South","Pre",1087,"D","W","DW"
"462",2525,"Wet",23,16,"Nov-9","Aug-24","77","Aug-15","86","9.333333333","1","41","West Fork","S07",2010,"S0","South","Pre",1087,"D","W","DW"
"463",2526,"Dry",2,10,"26-Jan","04-Nov","83","29-Oct","89","6.666666667","2","41","West Fork","S07",2010,"S0","South","Pre",1087,"D","W","DW"
"464",2526,"Wet",2,10,"30-Jan","04-Nov","87","29-Oct","93","6.666666667","2","41","West Fork","S07",2010,"S0","South","Pre",1087,"D","W","DW"
"465",2528,"Wet",3,14,"Nov-8","Aug-25","75","Aug-15","85","10","1","41","West Fork","S07",2010,"S0","South","Pre",1088,"D","D","DD"
"466",2528,"Dry",3,14,"Nov-3","Aug-25","70","Aug-15","80","10","1","41","West Fork","S07",2010,"S0","South","Pre",1088,"D","D","DD"
"467",2529,"Dry",17,9,"13-Jan","08-Nov","66","29-Oct","76","10.66666667","2","41","West Fork","S07",2010,"S0","South","Pre",1088,"D","D","DD"
"468",2529,"Wet",17,9,"23-Jan","08-Nov","76","29-Oct","86","10.66666667","2","41","West Fork","S07",2010,"S0","South","Pre",1088,"D","D","DD"
"469",2531,"Wet",10,6,"Nov-17","Aug-25","84","Aug-15","94","10.66666667","1","41","West Fork","S07",2010,"S0","South","Pre",1088,"D","W","DW"
"470",2531,"Dry",10,6,"Nov-3","Aug-25","70","Aug-15","80","10.66666667","1","41","West Fork","S07",2010,"S0","South","Pre",1088,"D","W","DW"
"471",2532,"Wet",23,8,"24-Jan","06-Nov","79","29-Oct","87","8.666666667","2","41","West Fork","S07",2010,"S0","South","Pre",1088,"D","W","DW"
"472",2532,"Dry",23,8,"22-Jan","06-Nov","77","29-Oct","85","8.666666667","2","41","West Fork","S07",2010,"S0","South","Pre",1088,"D","W","DW"
"473",2534,"Wet",2,3,"Nov-1","Aug-27","66","Aug-15","78","12.66666667","1","41","West Fork","S07",2010,"S0","South","Pre",1089,"D","D","DD"
"474",2534,"Dry",2,3,"Nov-4","Aug-27","69","Aug-15","81","12.66666667","1","41","West Fork","S07",2010,"S0","South","Pre",1089,"D","D","DD"
"475",2535,"Wet",27,5,"14-Jan","05-Nov","70","29-Oct","77","7","2","41","West Fork","S07",2010,"S0","South","Pre",1089,"D","D","DD"
"476",2535,"Dry",27,5,"03-Mar","05-Nov","118","29-Oct","125","7","2","41","West Fork","S07",2010,"S0","South","Pre",1089,"D","D","DD"
"477",2537,"Dry",24,16,"Nov-5","Sep-2","64","Aug-15","82","18.5","1","41","West Fork","S07",2010,"S0","South","Pre",1089,"D","W","DW"
"478",2537,"Wet",24,16,"Nov-17","Sep-2","76","Aug-15","94","18.5","1","41","West Fork","S07",2010,"S0","South","Pre",1089,"D","W","DW"
"479",2538,"Wet",13,9,"10-Feb","10-Nov","92","29-Oct","104","12.33333333","2","41","West Fork","S07",2010,"S0","South","Pre",1089,"D","W","DW"
"480",2538,"Dry",13,9,"18-Jan","10-Nov","69","29-Oct","81","12.33333333","2","41","West Fork","S07",2010,"S0","South","Pre",1089,"D","W","DW"
"481",2720,"Dry",14,8,"Nov-5","Aug-28","69","Aug-15","82","13.5","1","148","Rock Creek","S15",2010,"S0","North","Pre",1120,"W","D","WD"
"482",2720,"Wet",14,8,"Nov-5","Aug-28","69","Aug-15","82","13.5","1","148","Rock Creek","S15",2010,"S0","North","Pre",1120,"W","D","WD"
"483",2721,"Dry",17,4,NA,"18-Nov","#VALUE!","29-Oct","#VALUE!","20.33333333","2","148","Rock Creek","S15",2010,"S0","North","Pre",1120,"W","D","WD"
"484",2721,"Wet",17,4,NA,"18-Nov","#VALUE!","29-Oct","#VALUE!","20.33333333","2","148","Rock Creek","S15",2010,"S0","North","Pre",1120,"W","D","WD"
"485",2723,"Wet",11,12,"Nov-5","Aug-29","68","Aug-15","82","14","1","148","Rock Creek","S15",2010,"S0","North","Pre",1120,"W","W","WW"
"486",2723,"Dry",11,12,"Nov-2","Aug-29","65","Aug-15","79","14","1","148","Rock Creek","S15",2010,"S0","North","Pre",1120,"W","W","WW"
"487",2724,"Dry",25,4,"01-Feb","11-Nov","82","29-Oct","95","13","2","148","Rock Creek","S15",2010,"S0","North","Pre",1120,"W","W","WW"
"488",2724,"Wet",25,4,"26-Jan","11-Nov","76","29-Oct","89","13","2","148","Rock Creek","S15",2010,"S0","North","Pre",1120,"W","W","WW"
"489",2726,"Wet",20,2,"Oct-20","Aug-27","54","Aug-15","66","12.33333333","1","148","Rock Creek","S15",2010,"S0","North","Pre",1121,"W","D","WD"
"490",2726,"Dry",20,2,"Oct-19","Aug-27","53","Aug-15","65","12.33333333","1","148","Rock Creek","S15",2010,"S0","North","Pre",1121,"W","D","WD"
"491",2727,"Dry",1,18,"07-Jan","10-Nov","58","29-Oct","70","12.33333333","2","148","Rock Creek","S15",2010,"S0","North","Pre",1121,"W","D","WD"
"492",2727,"Wet",1,18,"10-Jan","10-Nov","61","29-Oct","73","12.33333333","2","148","Rock Creek","S15",2010,"S0","North","Pre",1121,"W","D","WD"
"493",2729,"Dry",22,8,"Nov-8","Aug-30","70","Aug-15","85","15.33333333","1","148","Rock Creek","S15",2010,"S0","North","Pre",1121,"W","W","WW"
"494",2729,"Wet",22,8,"Oct-31","Aug-30","62","Aug-15","77","15.33333333","1","148","Rock Creek","S15",2010,"S0","North","Pre",1121,"W","W","WW"
"495",2730,"Wet",21,3,NA,"14-Nov","#VALUE!","29-Oct","#VALUE!","16","2","148","Rock Creek","S15",2010,"S0","North","Pre",1121,"W","W","WW"
"496",2730,"Dry",21,3,"24-Jan","44514","11-Mar","29-Oct","87","16","2","148","Rock Creek","S15",2010,"S0","North","Pre",1121,"W","W","WW"
"497",2732,"Wet",9,3,"Oct-30","Aug-30","61","Aug-15","76","15","1","148","Rock Creek","S15",2010,"S0","North","Pre",1122,"W","D","WD"
"498",2732,"Dry",9,3,"Oct-20","Aug-30","51","Aug-15","66","15","1","148","Rock Creek","S15",2010,"S0","North","Pre",1122,"W","D","WD"
"499",2733,"Wet",10,12,"22-Jan","18-Nov","65","29-Oct","85","20.66666667","2","148","Rock Creek","S15",2010,"S0","North","Pre",1122,"W","D","WD"
"500",2733,"Dry",10,12,NA,"18-Nov","#VALUE!","29-Oct","#VALUE!","20.66666667","2","148","Rock Creek","S15",2010,"S0","North","Pre",1122,"W","D","WD"
"501",2735,"Wet",2,7,"Oct-29","Sep-1","58","Aug-15","75","17.66666667","1","148","Rock Creek","S15",2010,"S0","North","Pre",1122,"W","W","WW"
"502",2735,"Dry",2,7,"Oct-27","Sep-1","56","Aug-15","73","17.66666667","1","148","Rock Creek","S15",2010,"S0","North","Pre",1122,"W","W","WW"
"503",2736,"Wet",24,6,"22-Jan","10-Nov","73","29-Oct","85","12.33333333","2","148","Rock Creek","S15",2010,"S0","North","Pre",1122,"W","W","WW"
"504",2736,"Dry",24,6,NA,"10-Nov","#VALUE!","29-Oct","#VALUE!","12.33333333","2","148","Rock Creek","S15",2010,"S0","North","Pre",1122,"W","W","WW"
"505",2738,"Wet",1,12,"Nov-13","Aug-24","81","Aug-15","90","9.333333333","1","148","Rock Creek","S15",2010,"S0","North","Pre",1123,"D","D","DD"
